customer_id_pref,geolocation_id_pref
CUS1254,GEO1946
CUS1255,GEO2675
CUS1256,GEO1021
CUS1257,GEO2435
CUS1258,GEO8029
CUS1259,GEO5931
CUS1260,GEO5379
CUS1261,GEO5618
CUS1262,GEO12905
CUS1263,GEO5527
CUS1264,GEO16092
CUS1265,GEO6389
CUS1266,GEO17349
CUS1267,GEO13619
CUS1268,GEO4587
CUS1269,GEO5441
CUS1270,GEO18443
CUS1271,GEO315
CUS1272,GEO18729
CUS1273,
CUS1274,GEO14368
CUS1275,GEO10290
CUS1276,GEO4020
CUS1277,GEO4780
CUS1278,GEO10922
CUS1279,GEO2099
CUS1280,GEO4600
CUS1281,GEO3097
CUS1282,GEO4567
CUS1283,GEO8299
CUS1284,GEO9750
CUS1285,GEO17395
CUS1286,GEO4175
CUS1287,GEO14932
CUS1288,GEO7847
CUS1289,GEO4998
CUS1290,GEO6479
CUS1291,GEO6382
CUS1292,GEO10344
CUS1293,GEO9016
CUS1294,GEO6480
CUS1295,GEO4618
CUS1296,GEO7219
CUS1297,GEO4138
CUS1298,GEO818
CUS1299,GEO10289
CUS1300,GEO6914
CUS1301,GEO18908
CUS1302,GEO1337
CUS1303,GEO16351
CUS1304,GEO17160
CUS1305,GEO3526
CUS1306,GEO1235
CUS1307,GEO4606
CUS1308,GEO12798
CUS1309,GEO3215
CUS1310,
CUS1311,GEO1229
CUS1312,GEO17680
CUS1313,GEO6711
CUS1314,GEO14839
CUS1315,GEO17330
CUS1316,GEO6398
CUS1317,GEO4362
CUS1318,GEO10176
CUS1319,GEO8387
CUS1320,GEO17421
CUS1321,GEO9067
CUS1322,GEO8934
CUS1323,GEO13837
CUS1324,GEO13036
CUS1325,GEO7779
CUS1326,GEO4053
CUS1327,GEO16496
CUS1328,GEO4333
CUS1329,GEO4905
CUS1330,GEO14268
CUS1331,GEO3237
CUS1332,GEO2148
CUS1333,GEO17476
CUS1334,GEO8898
CUS1335,GEO7676
CUS1336,GEO5783
CUS1337,GEO3311
CUS1338,GEO16739
CUS1339,GEO14404
CUS1340,GEO16329
CUS1341,GEO16229
CUS1342,GEO4849
CUS1343,GEO10240
CUS1344,GEO10913
CUS1345,GEO7182
CUS1346,GEO1944
CUS1347,GEO10180
CUS1348,GEO5465
CUS1349,GEO14212
CUS1350,GEO4913
CUS1351,GEO17959
CUS1352,GEO3912
CUS1353,GEO7237
CUS1354,GEO6840
CUS1355,GEO6623
CUS1356,GEO15907
CUS1357,GEO3214
CUS1358,GEO7502
CUS1359,GEO6609
CUS1360,GEO16015
CUS1361,GEO5508
CUS1362,GEO5249
CUS1363,GEO4540
CUS1364,GEO2198
CUS1365,GEO3226
CUS1366,GEO10514
CUS1367,GEO18127
CUS1368,GEO14001
CUS1369,GEO4840
CUS1370,GEO6674
CUS1371,GEO10985
CUS1372,GEO17269
CUS1373,GEO8795
CUS1374,GEO2966
CUS1375,GEO17661
CUS1376,GEO7729
CUS1377,GEO13624
CUS1378,GEO1303
CUS1379,GEO10398
CUS1380,GEO6547
CUS1381,GEO8267
CUS1382,GEO1730
CUS1383,GEO6478
CUS1384,GEO5621
CUS1385,GEO10678
CUS1386,GEO7503
CUS1387,GEO16400
CUS1388,GEO16361
CUS1389,GEO3877
CUS1390,GEO5455
CUS1391,GEO8092
CUS1392,GEO5995
CUS1393,GEO527
CUS1394,GEO17076
CUS1395,GEO3369
CUS1396,GEO5868
CUS1397,GEO7793
CUS1398,GEO17977
CUS1399,GEO6938
CUS1400,GEO10059
CUS1401,GEO201
CUS1402,GEO9720
CUS1403,GEO13624
CUS1404,GEO9067
CUS1405,GEO6391
CUS1406,GEO4358
CUS1407,GEO8714
CUS1408,GEO14033
CUS1409,GEO604
CUS1410,GEO16371
CUS1411,GEO11508
CUS1412,GEO7926
CUS1413,GEO13742
CUS1414,GEO7720
CUS1415,GEO6678
CUS1416,GEO3047
CUS1417,GEO2675
CUS1418,GEO18385
CUS1419,GEO2621
CUS1420,GEO711
CUS1421,GEO4912
CUS1422,
CUS1423,GEO9562
CUS1424,GEO3339
CUS1425,GEO18344
CUS1426,GEO6840
CUS1427,GEO3941
CUS1428,GEO8638
CUS1429,GEO4480
CUS1430,GEO3453
CUS1431,GEO4530
CUS1432,GEO238
CUS1433,GEO4856
CUS1434,GEO3836
CUS1435,GEO17460
CUS1436,GEO8580
CUS1437,GEO11109
CUS1438,GEO8722
CUS1439,GEO16252
CUS1440,GEO18241
CUS1441,GEO9611
CUS1442,GEO6668
CUS1443,GEO16641
CUS1444,GEO17919
CUS1445,GEO15279
CUS1446,GEO6598
CUS1447,GEO17988
CUS1448,GEO14299
CUS1449,GEO4855
CUS1450,GEO2595
CUS1451,GEO4955
CUS1452,GEO1740
CUS1453,GEO238
CUS1454,GEO5046
CUS1455,GEO7018
CUS1456,GEO4915
CUS1457,GEO2034
CUS1458,GEO10551
CUS1459,GEO063
CUS1460,GEO6380
CUS1461,GEO17154
CUS1462,GEO6495
CUS1463,GEO7045
CUS1464,GEO6399
CUS1465,GEO3854
CUS1466,GEO17340
CUS1467,GEO10364
CUS1468,GEO15906
CUS1469,GEO3410
CUS1470,GEO3194
CUS1471,GEO8164
CUS1472,GEO16757
CUS1473,GEO17766
CUS1474,GEO7888
CUS1475,GEO3867
CUS1476,GEO689
CUS1477,GEO17639
CUS1478,GEO10177
CUS1479,GEO5073
CUS1480,GEO1653
CUS1481,GEO17919
CUS1482,GEO7471
CUS1483,GEO4096
CUS1484,GEO14287
CUS1485,GEO17781
CUS1486,GEO8112
CUS1487,GEO4941
CUS1488,GEO16977
CUS1489,GEO4352
CUS1490,GEO16260
CUS1491,GEO11583
CUS1492,GEO7263
CUS1493,GEO9513
CUS1494,GEO6405
CUS1495,GEO10894
CUS1496,GEO10312
CUS1497,GEO4642
CUS1498,GEO834
CUS1499,GEO4495
CUS1500,GEO4100
CUS1501,GEO2966
CUS1502,GEO16727
CUS1503,GEO7484
CUS1504,GEO18876
CUS1505,GEO121
CUS1506,GEO18857
CUS1507,GEO5167
CUS1508,GEO1695
CUS1509,GEO6588
CUS1510,GEO5083
CUS1511,GEO6573
CUS1512,GEO15807
CUS1513,GEO5311
CUS1514,GEO5338
CUS1515,GEO17728
CUS1516,GEO9149
CUS1517,GEO13834
CUS1518,GEO5461
CUS1519,GEO8190
CUS1520,GEO238
CUS1521,GEO6672
CUS1522,GEO10514
CUS1523,GEO8432
CUS1524,GEO6157
CUS1525,GEO17927
CUS1526,GEO2154
CUS1527,GEO7533
CUS1528,GEO6614
CUS1529,GEO9238
CUS1530,GEO12832
CUS1531,GEO11134
CUS1532,GEO4808
CUS1533,GEO2963
CUS1534,GEO193
CUS1535,GEO18186
CUS1536,GEO3112
CUS1537,GEO17095
CUS1538,GEO4919
CUS1539,GEO4830
CUS1540,GEO9643
CUS1541,GEO18210
CUS1542,GEO4916
CUS1543,GEO7130
CUS1544,GEO11008
CUS1545,GEO15978
CUS1546,GEO1980
CUS1547,GEO17274
CUS1548,GEO11776
CUS1549,GEO6138
CUS1550,GEO16492
CUS1551,GEO1277
CUS1552,GEO5087
CUS1553,GEO2861
CUS1554,GEO16731
CUS1555,GEO6210
CUS1556,GEO14734
CUS1557,GEO6457
CUS1558,GEO1738
CUS1559,GEO1458
CUS1560,GEO3380
CUS1561,GEO2694
CUS1562,GEO18566
CUS1563,GEO17082
CUS1564,GEO7729
CUS1565,GEO8729
CUS1566,GEO11135
CUS1567,GEO9155
CUS1568,GEO6395
CUS1569,GEO3610
CUS1570,GEO4857
CUS1571,GEO2449
CUS1572,GEO17986
CUS1573,GEO15293
CUS1574,GEO11368
CUS1575,GEO18278
CUS1576,GEO7685
CUS1577,GEO9952
CUS1578,GEO13607
CUS1579,GEO6212
CUS1580,GEO4923
CUS1581,GEO2831
CUS1582,GEO3357
CUS1583,GEO7722
CUS1584,GEO8011
CUS1585,GEO4743
CUS1586,GEO9339
CUS1587,GEO9932
CUS1588,GEO15307
CUS1589,GEO6630
CUS1590,GEO4848
CUS1591,GEO12666
CUS1592,GEO2666
CUS1593,GEO116
CUS1594,GEO6592
CUS1595,GEO5798
CUS1596,GEO2030
CUS1597,GEO5507
CUS1598,GEO5433
CUS1599,GEO4937
CUS1600,GEO10870
CUS1601,GEO17977
CUS1602,GEO14485
CUS1603,GEO16267
CUS1604,GEO17724
CUS1605,GEO8223
CUS1606,GEO5371
CUS1607,GEO4548
CUS1608,GEO18385
CUS1609,GEO16224
CUS1610,GEO6600
CUS1611,GEO6622
CUS1612,GEO6543
CUS1613,GEO5803
CUS1614,GEO9537
CUS1615,GEO3973
CUS1616,GEO17289
CUS1617,GEO13089
CUS1618,GEO18536
CUS1619,GEO18651
CUS1620,GEO10659
CUS1621,GEO2547
CUS1622,GEO1673
CUS1623,GEO5773
CUS1624,GEO11287
CUS1625,GEO7006
CUS1626,GEO2831
CUS1627,GEO14260
CUS1628,GEO8404
CUS1629,GEO13766
CUS1630,GEO7784
CUS1631,GEO17225
CUS1632,GEO5118
CUS1633,GEO16447
CUS1634,GEO4382
CUS1635,GEO6873
CUS1636,GEO5115
CUS1637,GEO5800
CUS1638,GEO8352
CUS1639,GEO1382
CUS1640,GEO121
CUS1641,GEO9476
CUS1642,GEO1738
CUS1643,GEO897
CUS1644,GEO2114
CUS1645,GEO1578
CUS1646,GEO8520
CUS1647,GEO9466
CUS1648,GEO16710
CUS1649,GEO4839
CUS1650,GEO2183
CUS1651,GEO7678
CUS1652,GEO5269
CUS1653,GEO7767
CUS1654,GEO8515
CUS1655,GEO4360
CUS1656,GEO8919
CUS1657,GEO16304
CUS1658,GEO16246
CUS1659,GEO7904
CUS1660,GEO432
CUS1661,GEO16374
CUS1662,GEO4891
CUS1663,GEO6719
CUS1664,GEO6584
CUS1665,GEO11122
CUS1666,GEO12156
CUS1667,GEO14573
CUS1668,GEO8008
CUS1669,GEO4037
CUS1670,GEO6664
CUS1671,GEO5489
CUS1672,GEO1561
CUS1673,GEO13761
CUS1674,GEO9240
CUS1675,GEO4909
CUS1676,GEO10851
CUS1677,GEO3076
CUS1678,GEO11108
CUS1679,GEO9127
CUS1680,GEO8095
CUS1681,GEO14309
CUS1682,GEO4917
CUS1683,GEO8167
CUS1684,GEO1375
CUS1685,GEO14113
CUS1686,GEO5914
CUS1687,GEO3915
CUS1688,GEO10688
CUS1689,GEO6352
CUS1690,GEO5951
CUS1691,GEO2450
CUS1692,GEO17273
CUS1693,GEO5097
CUS1694,GEO16273
CUS1695,GEO5951
CUS1696,GEO11395
CUS1697,GEO9864
CUS1698,GEO1446
CUS1699,GEO7690
CUS1700,GEO10068
CUS1701,GEO6389
CUS1702,GEO8798
CUS1703,GEO5142
CUS1704,GEO16697
CUS1705,GEO16813
CUS1706,GEO3151
CUS1707,GEO4055
CUS1708,GEO9195
CUS1709,GEO8685
CUS1710,GEO9067
CUS1711,GEO6671
CUS1712,GEO10632
CUS1713,GEO6367
CUS1714,GEO5987
CUS1715,GEO613
CUS1716,GEO6434
CUS1717,GEO7178
CUS1718,GEO5273
CUS1719,GEO4412
CUS1720,GEO5148
CUS1721,GEO5011
CUS1722,GEO10254
CUS1723,GEO15831
CUS1724,GEO7897
CUS1725,GEO11182
CUS1726,GEO6296
CUS1727,GEO5416
CUS1728,GEO10597
CUS1729,GEO9238
CUS1730,GEO11593
CUS1731,GEO18556
CUS1732,GEO7682
CUS1733,GEO8886
CUS1734,GEO15473
CUS1735,GEO5798
CUS1736,GEO6580
CUS1737,GEO4708
CUS1738,GEO5142
CUS1739,GEO17775
CUS1740,GEO453
CUS1741,GEO15293
CUS1742,GEO4910
CUS1743,
CUS1744,GEO3690
CUS1745,GEO17951
CUS1746,GEO10892
CUS1747,GEO11732
CUS1748,GEO4126
CUS1749,GEO4434
CUS1750,GEO17959
CUS1751,GEO3859
CUS1752,GEO3784
CUS1753,GEO13534
CUS1754,GEO6647
CUS1755,GEO5535
CUS1756,GEO2717
CUS1757,GEO10202
CUS1758,GEO18369
CUS1759,GEO9398
CUS1760,GEO6653
CUS1761,GEO6395
CUS1762,GEO18066
CUS1763,GEO11907
CUS1764,GEO4125
CUS1765,GEO6310
CUS1766,GEO6599
CUS1767,GEO10168
CUS1768,GEO7882
CUS1769,GEO7216
CUS1770,GEO17236
CUS1771,GEO4408
CUS1772,GEO18102
CUS1773,GEO6839
CUS1774,GEO3100
CUS1775,GEO17280
CUS1776,GEO3304
CUS1777,GEO7631
CUS1778,GEO6622
CUS1779,GEO808
CUS1780,GEO6599
CUS1781,GEO615
CUS1782,GEO6138
CUS1783,GEO16469
CUS1784,GEO6372
CUS1785,GEO6732
CUS1786,GEO1693
CUS1787,GEO6138
CUS1788,GEO4927
CUS1789,GEO7988
CUS1790,GEO5887
CUS1791,GEO8063
CUS1792,GEO17929
CUS1793,GEO14353
CUS1794,GEO7708
CUS1795,GEO5463
CUS1796,GEO8255
CUS1797,GEO530
CUS1798,GEO7774
CUS1799,GEO16038
CUS1800,GEO5270
CUS1801,GEO5165
CUS1802,GEO1303
CUS1803,GEO370
CUS1804,GEO1649
CUS1805,GEO6768
CUS1806,GEO7637
CUS1807,GEO3314
CUS1808,GEO5271
CUS1809,GEO3851
CUS1810,GEO8591
CUS1811,GEO14656
CUS1812,GEO9122
CUS1813,GEO8046
CUS1814,GEO287
CUS1815,GEO090
CUS1816,GEO4818
CUS1817,GEO13093
CUS1818,GEO1540
CUS1819,GEO2663
CUS1820,GEO7643
CUS1821,GEO7682
CUS1822,GEO18593
CUS1823,GEO7406
CUS1824,GEO283
CUS1825,GEO625
CUS1826,GEO2048
CUS1827,GEO17103
CUS1828,GEO9721
CUS1829,GEO16571
CUS1830,GEO615
CUS1831,GEO16438
CUS1832,GEO12913
CUS1833,GEO6839
CUS1834,GEO4877
CUS1835,GEO7682
CUS1836,GEO1089
CUS1837,GEO7138
CUS1838,GEO3116
CUS1839,GEO3189
CUS1840,GEO1659
CUS1841,GEO8820
CUS1842,GEO3842
CUS1843,GEO15205
CUS1844,GEO4843
CUS1845,GEO3861
CUS1846,GEO2254
CUS1847,GEO16236
CUS1848,GEO10186
CUS1849,GEO2343
CUS1850,GEO3820
CUS1851,GEO5988
CUS1852,GEO1521
CUS1853,GEO16379
CUS1854,GEO6365
CUS1855,GEO6035
CUS1856,GEO2452
CUS1857,GEO4839
CUS1858,GEO17821
CUS1859,GEO1528
CUS1860,GEO17957
CUS1861,GEO15261
CUS1862,GEO18792
CUS1863,GEO8964
CUS1864,GEO18217
CUS1865,GEO14175
CUS1866,GEO8075
CUS1867,GEO17169
CUS1868,GEO11756
CUS1869,GEO4037
CUS1870,GEO3324
CUS1871,GEO8170
CUS1872,GEO17719
CUS1873,GEO16888
CUS1874,GEO2120
CUS1875,GEO7506
CUS1876,GEO7809
CUS1877,GEO15922
CUS1878,GEO3872
CUS1879,GEO5799
CUS1880,GEO4604
CUS1881,GEO17740
CUS1882,GEO5989
CUS1883,GEO871
CUS1884,GEO5117
CUS1885,GEO4284
CUS1886,GEO102
CUS1887,GEO4085
CUS1888,GEO4884
CUS1889,GEO6041
CUS1890,GEO160
CUS1891,GEO5269
CUS1892,GEO187
CUS1893,GEO5393
CUS1894,GEO3187
CUS1895,GEO5356
CUS1896,GEO7917
CUS1897,GEO17759
CUS1898,GEO6701
CUS1899,GEO1945
CUS1900,GEO2595
CUS1901,GEO4502
CUS1902,GEO14221
CUS1903,GEO6589
CUS1904,GEO189
CUS1905,GEO2734
CUS1906,GEO17887
CUS1907,GEO3817
CUS1908,GEO12977
CUS1909,GEO8515
CUS1910,GEO6644
CUS1911,GEO3558
CUS1912,GEO7842
CUS1913,GEO16811
CUS1914,GEO16491
CUS1915,GEO3893
CUS1916,GEO3346
CUS1917,GEO4616
CUS1918,GEO9439
CUS1919,GEO16339
CUS1920,GEO2516
CUS1921,GEO17865
CUS1922,GEO8475
CUS1923,GEO6670
CUS1924,GEO5334
CUS1925,GEO9944
CUS1926,GEO15258
CUS1927,GEO9801
CUS1928,GEO6664
CUS1929,GEO4966
CUS1930,GEO4870
CUS1931,GEO4992
CUS1932,GEO8868
CUS1933,GEO18770
CUS1934,GEO2249
CUS1935,GEO16505
CUS1936,GEO17311
CUS1937,GEO9268
CUS1938,GEO3790
CUS1939,GEO16234
CUS1940,GEO8772
CUS1941,GEO1780
CUS1942,GEO3670
CUS1943,GEO3787
CUS1944,GEO8146
CUS1945,GEO2540
CUS1946,GEO4769
CUS1947,GEO13326
CUS1948,GEO3323
CUS1949,GEO8582
CUS1950,GEO7952
CUS1951,GEO3379
CUS1952,GEO6538
CUS1953,GEO3401
CUS1954,GEO6625
CUS1955,GEO11465
CUS1956,GEO13407
CUS1957,GEO5123
CUS1958,GEO16253
CUS1959,GEO7952
CUS1960,GEO9600
CUS1961,GEO5754
CUS1962,GEO12635
CUS1963,GEO4737
CUS1964,GEO6731
CUS1965,GEO7093
CUS1966,GEO6700
CUS1967,GEO323
CUS1968,GEO17366
CUS1969,GEO1744
CUS1970,GEO5495
CUS1971,GEO3246
CUS1972,GEO8315
CUS1973,GEO4818
CUS1974,GEO9963
CUS1975,GEO4529
CUS1976,GEO4617
CUS1977,GEO15178
CUS1978,GEO10664
CUS1979,GEO8249
CUS1980,GEO18924
CUS1981,GEO15288
CUS1982,GEO15961
CUS1983,GEO7882
CUS1984,GEO7779
CUS1985,GEO12488
CUS1986,GEO15994
CUS1987,GEO8868
CUS1988,GEO1074
CUS1989,GEO15702
CUS1990,GEO2146
CUS1991,GEO16029
CUS1992,GEO8204
CUS1993,GEO9336
CUS1994,GEO1701
CUS1995,GEO7215
CUS1996,GEO5048
CUS1997,GEO16910
CUS1998,GEO10792
CUS1999,GEO269
CUS2000,GEO2557
CUS2001,GEO18195
CUS2002,GEO3956
CUS2003,GEO4816
CUS2004,GEO5800
CUS2005,GEO16252
CUS2006,GEO4366
CUS2007,GEO7608
CUS2008,GEO5252
CUS2009,GEO2494
CUS2010,GEO3186
CUS2011,GEO13652
CUS2012,GEO8086
CUS2013,GEO12491
CUS2014,GEO15140
CUS2015,GEO3678
CUS2016,GEO6744
CUS2017,GEO2021
CUS2018,GEO17767
CUS2019,GEO4951
CUS2020,GEO5788
CUS2021,GEO2911
CUS2022,GEO4563
CUS2023,GEO6089
CUS2024,GEO12594
CUS2025,GEO4475
CUS2026,GEO3339
CUS2027,GEO131
CUS2028,GEO8279
CUS2029,GEO17591
CUS2030,GEO6573
CUS2031,GEO13014
CUS2032,GEO9903
CUS2033,GEO6371
CUS2034,GEO8079
CUS2035,GEO3101
CUS2036,GEO2404
CUS2037,GEO3797
CUS2038,GEO15877
CUS2039,GEO6519
CUS2040,GEO3710
CUS2041,GEO14981
CUS2042,GEO483
CUS2043,GEO6598
CUS2044,GEO4176
CUS2045,GEO3468
CUS2046,GEO6018
CUS2047,GEO14972
CUS2048,GEO4262
CUS2049,GEO3020
CUS2050,GEO15742
CUS2051,GEO16958
CUS2052,GEO14354
CUS2053,GEO8086
CUS2054,GEO12749
CUS2055,GEO3795
CUS2056,GEO8198
CUS2057,GEO2924
CUS2058,GEO12581
CUS2059,GEO4041
CUS2060,GEO623
CUS2061,GEO6838
CUS2062,GEO9940
CUS2063,GEO9722
CUS2064,GEO18369
CUS2065,GEO4759
CUS2066,GEO17069
CUS2067,GEO8390
CUS2068,GEO4769
CUS2069,GEO1412
CUS2070,GEO7089
CUS2071,GEO5307
CUS2072,GEO8248
CUS2073,GEO6856
CUS2074,GEO5096
CUS2075,GEO4921
CUS2076,GEO8168
CUS2077,GEO541
CUS2078,GEO651
CUS2079,GEO5416
CUS2080,GEO5206
CUS2081,GEO2927
CUS2082,GEO1964
CUS2083,GEO8162
CUS2084,GEO5082
CUS2085,GEO1369
CUS2086,GEO9688
CUS2087,GEO6964
CUS2088,GEO6680
CUS2089,GEO17903
CUS2090,GEO2545
CUS2091,GEO6670
CUS2092,GEO2315
CUS2093,GEO6620
CUS2094,GEO1179
CUS2095,GEO6604
CUS2096,
CUS2097,GEO10200
CUS2098,GEO4106
CUS2099,GEO10744
CUS2100,GEO3991
CUS2101,GEO1955
CUS2102,GEO15394
CUS2103,GEO6382
CUS2104,GEO2799
CUS2105,GEO2795
CUS2106,GEO12254
CUS2107,GEO8811
CUS2108,GEO4840
CUS2109,GEO1883
CUS2110,GEO3097
CUS2111,GEO8930
CUS2112,GEO701
CUS2113,GEO7269
CUS2114,GEO7803
CUS2115,GEO18722
CUS2116,GEO1732
CUS2117,GEO3478
CUS2118,GEO5016
CUS2119,GEO5408
CUS2120,GEO6731
CUS2121,GEO7667
CUS2122,GEO13417
CUS2123,GEO3535
CUS2124,GEO5274
CUS2125,GEO5212
CUS2126,GEO4125
CUS2127,GEO5960
CUS2128,GEO6828
CUS2129,GEO6467
CUS2130,GEO953
CUS2131,GEO1993
CUS2132,GEO7729
CUS2133,GEO3207
CUS2134,GEO7673
CUS2135,GEO12384
CUS2136,GEO5318
CUS2137,GEO6371
CUS2138,GEO12177
CUS2139,GEO8767
CUS2140,GEO18224
CUS2141,GEO17607
CUS2142,GEO10470
CUS2143,GEO18536
CUS2144,GEO9744
CUS2145,GEO9399
CUS2146,GEO3757
CUS2147,GEO3855
CUS2148,GEO5236
CUS2149,GEO17513
CUS2150,GEO5990
CUS2151,GEO7354
CUS2152,GEO734
CUS2153,GEO3780
CUS2154,GEO774
CUS2155,GEO2715
CUS2156,GEO6338
CUS2157,GEO6397
CUS2158,GEO294
CUS2159,GEO1785
CUS2160,GEO13021
CUS2161,GEO11454
CUS2162,GEO4369
CUS2163,GEO3444
CUS2164,GEO11214
CUS2165,GEO12995
CUS2166,GEO817
CUS2167,
CUS2168,GEO1059
CUS2169,GEO5172
CUS2170,GEO4628
CUS2171,GEO8730
CUS2172,GEO4368
CUS2173,GEO5381
CUS2174,GEO15300
CUS2175,GEO14393
CUS2176,GEO17924
CUS2177,GEO11923
CUS2178,GEO9162
CUS2179,GEO18943
CUS2180,GEO18508
CUS2181,GEO2275
CUS2182,GEO5072
CUS2183,
CUS2184,GEO4094
CUS2185,GEO9024
CUS2186,GEO1624
CUS2187,GEO4743
CUS2188,GEO14298
CUS2189,GEO4079
CUS2190,GEO8240
CUS2191,GEO8420
CUS2192,GEO5353
CUS2193,GEO6402
CUS2194,GEO7774
CUS2195,GEO6419
CUS2196,GEO6182
CUS2197,GEO9235
CUS2198,GEO15609
CUS2199,GEO4564
CUS2200,GEO1897
CUS2201,GEO5223
CUS2202,GEO8075
CUS2203,GEO5880
CUS2204,GEO7678
CUS2205,GEO12442
CUS2206,GEO14197
CUS2207,GEO2573
CUS2208,GEO6895
CUS2209,GEO6138
CUS2210,GEO5168
CUS2211,GEO11358
CUS2212,GEO4629
CUS2213,GEO5795
CUS2214,GEO15429
CUS2215,GEO2194
CUS2216,GEO11978
CUS2217,GEO17632
CUS2218,GEO18989
CUS2219,GEO17568
CUS2220,GEO9646
CUS2221,GEO14283
CUS2222,GEO3930
CUS2223,GEO1761
CUS2224,GEO7822
CUS2225,GEO3112
CUS2226,GEO3246
CUS2227,GEO8141
CUS2228,GEO466
CUS2229,GEO5486
CUS2230,GEO4516
CUS2231,GEO9737
CUS2232,GEO8245
CUS2233,GEO8586
CUS2234,GEO8919
CUS2235,GEO14368
CUS2236,GEO3755
CUS2237,GEO14809
CUS2238,GEO2227
CUS2239,GEO3078
CUS2240,GEO3568
CUS2241,GEO15894
CUS2242,GEO3826
CUS2243,GEO4528
CUS2244,GEO8179
CUS2245,GEO4607
CUS2246,GEO5681
CUS2247,GEO13216
CUS2248,GEO18661
CUS2249,GEO944
CUS2250,GEO15968
CUS2251,GEO5040
CUS2252,GEO5906
CUS2253,GEO12444
CUS2254,GEO6656
CUS2255,GEO17540
CUS2256,GEO10208
CUS2257,GEO15099
CUS2258,GEO6777
CUS2259,GEO8283
CUS2260,GEO3851
CUS2261,GEO5004
CUS2262,GEO4925
CUS2263,GEO17605
CUS2264,GEO18651
CUS2265,GEO6820
CUS2266,GEO3024
CUS2267,GEO2794
CUS2268,GEO417
CUS2269,GEO3519
CUS2270,GEO9860
CUS2271,GEO1284
CUS2272,GEO9941
CUS2273,GEO17969
CUS2274,GEO6926
CUS2275,GEO9016
CUS2276,GEO156
CUS2277,GEO15114
CUS2278,GEO6573
CUS2279,GEO18306
CUS2280,GEO5172
CUS2281,GEO18651
CUS2282,GEO10019
CUS2283,GEO17636
CUS2284,GEO14728
CUS2285,GEO10618
CUS2286,GEO10340
CUS2287,GEO17554
CUS2288,GEO8685
CUS2289,GEO4948
CUS2290,GEO18536
CUS2291,GEO10636
CUS2292,GEO3105
CUS2293,GEO4962
CUS2294,GEO8920
CUS2295,GEO17487
CUS2296,GEO4502
CUS2297,GEO11151
CUS2298,GEO17919
CUS2299,GEO9425
CUS2300,GEO3872
CUS2301,GEO8118
CUS2302,GEO6402
CUS2303,GEO18325
CUS2304,GEO4265
CUS2305,GEO14260
CUS2306,GEO6692
CUS2307,GEO17699
CUS2308,GEO3365
CUS2309,GEO16676
CUS2310,GEO9820
CUS2311,GEO6143
CUS2312,GEO3367
CUS2313,GEO6264
CUS2314,GEO18191
CUS2315,GEO3488
CUS2316,GEO16116
CUS2317,GEO4504
CUS2318,GEO4070
CUS2319,GEO6727
CUS2320,GEO10898
CUS2321,GEO1185
CUS2322,
CUS2323,GEO4962
CUS2324,GEO4503
CUS2325,GEO9316
CUS2326,GEO6570
CUS2327,GEO3196
CUS2328,GEO6767
CUS2329,GEO2468
CUS2330,GEO6142
CUS2331,GEO9859
CUS2332,GEO13913
CUS2333,GEO260
CUS2334,GEO15756
CUS2335,GEO4840
CUS2336,GEO9617
CUS2337,
CUS2338,GEO16054
CUS2339,GEO936
CUS2340,GEO3158
CUS2341,GEO17971
CUS2342,GEO5093
CUS2343,GEO1786
CUS2344,GEO9543
CUS2345,GEO5174
CUS2346,GEO1645
CUS2347,GEO6733
CUS2348,GEO7779
CUS2349,GEO3777
CUS2350,GEO6664
CUS2351,GEO6625
CUS2352,GEO6823
CUS2353,GEO3818
CUS2354,GEO18530
CUS2355,GEO5139
CUS2356,GEO5033
CUS2357,GEO8237
CUS2358,GEO17332
CUS2359,GEO949
CUS2360,GEO12519
CUS2361,GEO8100
CUS2362,GEO7931
CUS2363,GEO1821
CUS2364,GEO4363
CUS2365,GEO3811
CUS2366,GEO2773
CUS2367,GEO16640
CUS2368,GEO697
CUS2369,GEO16519
CUS2370,GEO3328
CUS2371,GEO2227
CUS2372,GEO16578
CUS2373,GEO14268
CUS2374,GEO7690
CUS2375,GEO17540
CUS2376,GEO5096
CUS2377,GEO9988
CUS2378,GEO9563
CUS2379,GEO8578
CUS2380,GEO7867
CUS2381,GEO4923
CUS2382,GEO6583
CUS2383,GEO7779
CUS2384,GEO17808
CUS2385,GEO18404
CUS2386,GEO13588
CUS2387,GEO6172
CUS2388,GEO4813
CUS2389,GEO10186
CUS2390,GEO8515
CUS2391,GEO7774
CUS2392,GEO14398
CUS2393,GEO17684
CUS2394,GEO18350
CUS2395,GEO9067
CUS2396,GEO8065
CUS2397,GEO9941
CUS2398,GEO1790
CUS2399,GEO7707
CUS2400,GEO18587
CUS2401,GEO5988
CUS2402,GEO6648
CUS2403,GEO10932
CUS2404,GEO1381
CUS2405,GEO4998
CUS2406,GEO9638
CUS2407,GEO6882
CUS2408,GEO8075
CUS2409,GEO6637
CUS2410,GEO3286
CUS2411,GEO10534
CUS2412,GEO9538
CUS2413,GEO1166
CUS2414,GEO6141
CUS2415,
CUS2416,GEO785
CUS2417,GEO9654
CUS2418,GEO3657
CUS2419,GEO7581
CUS2420,GEO2628
CUS2421,GEO18502
CUS2422,GEO6716
CUS2423,GEO6368
CUS2424,GEO797
CUS2425,GEO6285
CUS2426,GEO1534
CUS2427,GEO4258
