orderpayment_id_pref,order_id_pref,payment_sequential,payment_type,payment_installments,payment_value
PAY586,ORD74052,1,credit_card,1,26.38
PAY587,ORD59715,1,debit_card,1,149.14
PAY588,ORD56627,1,credit_card,4,106.32
PAY589,ORD34650,1,credit_card,8,246.96
PAY590,ORD90969,1,credit_card,1,22.29
PAY591,ORD77006,1,credit_card,3,57.48
PAY592,ORD12969,1,credit_card,4,105.28
PAY593,ORD43665,1,credit_card,8,203.54
PAY594,ORD75033,1,credit_card,2,330.4
PAY595,ORD40100,1,boleto,1,108.68
PAY596,ORD893,1,boleto,1,415.93
PAY597,ORD97467,1,credit_card,10,314.21
PAY598,ORD63857,1,credit_card,1,206.08
PAY599,ORD20635,1,credit_card,1,27.7
PAY600,ORD32093,1,boleto,1,19.48
PAY601,ORD74431,1,credit_card,2,121.09
PAY602,ORD35853,1,credit_card,1,206.76
PAY603,ORD64860,1,credit_card,1,142.21
PAY604,ORD31243,1,boleto,1,73.34
PAY605,ORD80583,1,credit_card,1,72.62
PAY606,ORD73251,1,credit_card,1,86.24
PAY607,ORD90520,1,boleto,1,230.1
PAY608,ORD43753,1,boleto,1,206.14
PAY609,ORD41347,1,boleto,1,212.73
PAY610,ORD98704,1,credit_card,1,94.82
PAY611,ORD32489,1,boleto,1,126.44
PAY612,ORD67168,2,voucher,1,140.08
PAY613,ORD68002,1,credit_card,1,68.87
PAY614,ORD62206,1,credit_card,2,87.58
PAY615,ORD39972,1,credit_card,10,305.19
PAY616,ORD64217,1,credit_card,5,161.88
PAY617,ORD35719,1,debit_card,1,88.08
PAY618,ORD77355,1,credit_card,3,92.5
PAY619,ORD99366,1,credit_card,1,43.0
PAY620,ORD7177,1,credit_card,2,116.36
PAY621,ORD94623,1,boleto,1,64.48
PAY622,ORD70647,1,boleto,1,37.69
PAY623,ORD66368,1,credit_card,2,150.52
PAY624,ORD18330,1,credit_card,6,314.3
PAY625,ORD6812,1,credit_card,8,396.35
PAY626,ORD18300,2,debit_card,1,98.33
PAY627,ORD72048,1,credit_card,1,120.92
PAY628,ORD497,1,credit_card,1,76.17
PAY629,ORD30620,1,credit_card,1,104.43
PAY630,ORD98369,1,credit_card,1,105.94
PAY631,ORD63071,1,credit_card,3,110.04
PAY632,ORD73289,1,boleto,1,730.95
PAY633,ORD95470,1,credit_card,4,128.77
PAY634,ORD6701,1,credit_card,8,82.1
PAY635,ORD8054,1,boleto,1,53.39
PAY636,ORD98987,1,credit_card,3,61.79
PAY637,ORD19021,1,boleto,1,86.83
PAY638,ORD68607,1,credit_card,1,45.3
PAY639,ORD15844,1,credit_card,1,25.5
PAY640,ORD72264,2,voucher,1,103.79
PAY641,ORD10822,1,credit_card,6,114.28
PAY642,ORD78130,1,credit_card,2,57.78
PAY643,ORD68006,1,credit_card,1,124.15
PAY644,ORD33331,1,credit_card,3,64.1
PAY645,ORD45592,1,credit_card,10,179.92
PAY646,ORD15037,1,boleto,1,40.01
PAY647,ORD26480,1,credit_card,5,104.27
PAY648,ORD68117,1,credit_card,8,307.96
PAY649,ORD32105,1,credit_card,2,31.29
PAY650,ORD29513,1,credit_card,1,38.13
PAY651,ORD82248,1,voucher,1,52.01
PAY652,ORD28032,1,credit_card,1,35.05
PAY653,ORD48808,1,credit_card,8,186.49
PAY654,ORD49061,1,credit_card,4,99.95
PAY655,ORD40675,1,credit_card,4,215.62
PAY656,ORD99417,1,credit_card,3,206.2
PAY657,ORD25150,1,boleto,1,55.06
PAY658,ORD74582,1,credit_card,1,21.04
PAY659,ORD70057,1,credit_card,1,26.45
PAY660,ORD98242,1,credit_card,1,127.53
PAY661,ORD91256,1,credit_card,10,223.14
PAY662,ORD65615,1,credit_card,2,56.41
PAY663,ORD78345,1,boleto,1,566.63
PAY664,ORD54725,1,credit_card,2,39.41
PAY665,ORD70494,1,credit_card,6,148.64
PAY666,ORD36785,1,credit_card,4,64.0
PAY667,ORD81074,1,credit_card,3,151.09
PAY668,ORD1458,1,boleto,1,93.91
PAY669,ORD73617,1,credit_card,2,71.14
PAY670,ORD10892,1,credit_card,3,188.06
PAY671,ORD43654,1,credit_card,2,257.21
PAY672,ORD49797,1,credit_card,4,692.94
PAY673,ORD39465,1,credit_card,8,181.1
PAY674,ORD61663,1,boleto,1,202.26
PAY675,ORD43841,1,credit_card,3,164.15
PAY676,ORD55360,1,credit_card,10,137.13
PAY677,ORD2881,1,credit_card,1,2.01
PAY678,ORD82897,1,boleto,1,272.58
PAY679,ORD24271,1,credit_card,4,87.36
PAY680,ORD89988,5,voucher,1,16.54
PAY681,ORD72049,1,credit_card,4,234.19
PAY682,ORD2614,1,boleto,1,86.37
PAY683,ORD72815,1,boleto,1,33.0
PAY684,ORD29333,1,credit_card,1,10.89
PAY685,ORD84680,1,credit_card,4,84.14
PAY686,ORD37613,1,boleto,1,43.28
PAY687,ORD1815,1,credit_card,1,47.95
PAY688,ORD80908,1,boleto,1,76.08
PAY689,ORD62450,1,boleto,1,104.37
PAY690,ORD91790,1,credit_card,1,69.61
PAY691,ORD69228,1,credit_card,3,121.09
PAY692,ORD35993,1,credit_card,7,238.65
PAY693,ORD5486,1,credit_card,4,181.59
PAY694,ORD39589,1,credit_card,2,135.26
PAY695,ORD1611,1,credit_card,3,51.09
PAY696,ORD6086,1,credit_card,3,1783.44
PAY697,ORD64886,1,credit_card,3,145.01
PAY698,ORD50820,1,credit_card,10,231.27
PAY699,ORD13400,1,boleto,1,70.03
PAY700,ORD54424,1,credit_card,10,1432.92
PAY701,ORD36200,1,voucher,1,45.24
PAY702,ORD93549,2,voucher,1,50.0
PAY703,ORD12339,1,credit_card,1,64.01
PAY704,ORD9332,1,credit_card,6,148.18
PAY705,ORD31961,1,credit_card,1,171.53
PAY706,ORD85157,1,credit_card,3,86.15
PAY707,ORD78701,1,debit_card,1,22.79
PAY708,ORD81143,1,credit_card,2,58.16
PAY709,ORD13091,1,boleto,1,149.42
PAY710,ORD80104,1,credit_card,1,44.53
PAY711,ORD41985,1,credit_card,2,152.82
PAY712,ORD41373,1,credit_card,8,82.92
PAY713,ORD12535,1,boleto,1,66.69
PAY714,ORD47418,1,boleto,1,52.75
PAY715,ORD38928,1,credit_card,5,105.94
PAY716,ORD14441,1,credit_card,8,413.31
PAY717,ORD65540,1,credit_card,3,112.09
PAY718,ORD11450,1,credit_card,4,186.36
PAY719,ORD19456,1,credit_card,3,165.22
PAY720,ORD59621,1,credit_card,3,49.02
PAY721,ORD40834,1,debit_card,1,173.68
PAY722,ORD69669,1,credit_card,2,205.07
PAY723,ORD13123,1,credit_card,1,21.04
PAY724,ORD10377,1,credit_card,2,132.68
PAY725,ORD52734,1,credit_card,1,36.09
PAY726,ORD57534,1,boleto,1,66.44
PAY727,ORD86353,1,boleto,1,161.62
PAY728,ORD25666,1,credit_card,1,27.75
PAY729,ORD75034,1,credit_card,1,91.28
PAY730,ORD30236,2,voucher,1,81.93
PAY731,ORD27827,1,credit_card,2,167.92
PAY732,ORD1569,1,credit_card,1,61.36
PAY733,ORD69004,1,credit_card,2,60.0
PAY734,ORD21604,1,credit_card,3,39.01
PAY735,ORD61640,1,credit_card,3,39.78
PAY736,ORD94063,1,credit_card,2,64.23
PAY737,ORD81890,1,credit_card,4,186.92
PAY738,ORD78489,1,credit_card,2,43.29
PAY739,ORD23612,1,credit_card,1,59.13
PAY740,ORD90685,1,credit_card,3,33.51
PAY741,ORD68093,1,debit_card,1,33.1
PAY742,ORD73913,1,voucher,1,148.06
PAY743,ORD28617,1,credit_card,2,189.56
PAY744,ORD25373,1,credit_card,5,105.38
PAY745,ORD90229,1,boleto,1,69.06
PAY746,ORD62111,1,voucher,1,85.24
PAY747,ORD88458,1,credit_card,5,179.46
PAY748,ORD89826,1,credit_card,1,168.35
PAY749,ORD61026,2,voucher,1,100.0
PAY750,ORD94597,1,credit_card,1,77.89
PAY751,ORD80432,1,credit_card,1,99.43
PAY752,ORD20455,1,credit_card,1,407.9
PAY753,ORD33520,3,voucher,1,15.0
PAY754,ORD56245,1,credit_card,2,424.04
PAY755,ORD34193,1,credit_card,3,157.2
PAY756,ORD33036,1,credit_card,4,162.03
PAY757,ORD66599,1,credit_card,8,188.5
PAY758,ORD40817,1,credit_card,1,65.47
PAY759,ORD26394,1,credit_card,1,39.42
PAY760,ORD10462,1,credit_card,5,365.32
PAY761,ORD1476,1,credit_card,6,65.11
PAY762,ORD55298,1,credit_card,10,188.34
PAY763,ORD74959,1,boleto,1,35.4
PAY764,ORD71180,1,credit_card,10,590.72
PAY765,ORD21549,1,boleto,1,36.75
PAY766,ORD51344,1,credit_card,2,81.73
PAY767,ORD85690,1,credit_card,1,17.86
PAY768,ORD20742,1,boleto,1,108.97
PAY769,ORD21637,1,credit_card,10,569.66
PAY770,ORD92473,1,credit_card,4,48.13
PAY771,ORD31153,1,credit_card,2,63.1
PAY772,ORD25970,1,boleto,1,39.42
PAY773,ORD49641,1,boleto,1,74.03
PAY774,ORD96840,1,boleto,1,66.78
PAY775,ORD17671,1,credit_card,1,36.59
PAY776,ORD52696,1,credit_card,5,272.64
PAY777,ORD23326,1,credit_card,1,64.34
PAY778,ORD55533,1,boleto,1,49.05
PAY779,ORD42873,1,credit_card,7,163.69
PAY780,ORD66188,1,credit_card,6,443.85
PAY781,ORD91578,1,credit_card,6,165.31
PAY782,ORD46906,1,credit_card,10,1180.51
PAY783,ORD25953,1,credit_card,1,706.84
PAY784,ORD8001,2,voucher,1,20.0
PAY785,ORD89610,1,credit_card,1,135.97
PAY786,ORD66588,1,credit_card,1,56.99
PAY787,ORD54895,1,credit_card,1,43.58
PAY788,ORD85529,1,credit_card,4,48.15
PAY789,ORD65394,1,credit_card,1,76.87
PAY790,ORD46448,1,credit_card,1,2.78
PAY791,ORD2709,1,credit_card,2,123.59
PAY792,ORD63855,1,boleto,1,128.07
PAY793,ORD65892,1,credit_card,2,185.84
PAY794,ORD2148,1,credit_card,1,85.81
PAY795,ORD17916,1,credit_card,1,149.54
PAY796,ORD53626,1,credit_card,1,32.38
PAY797,ORD84848,1,credit_card,1,23.38
PAY798,ORD29654,1,credit_card,1,98.86
PAY799,ORD29475,1,credit_card,8,124.21
PAY800,ORD97332,1,credit_card,6,191.58
PAY801,ORD90791,1,credit_card,2,123.04
PAY802,ORD79654,1,credit_card,1,26.38
PAY803,ORD90975,1,credit_card,2,71.49
PAY804,ORD41211,1,credit_card,1,153.98
PAY805,ORD30023,1,credit_card,1,55.91
PAY806,ORD11841,1,credit_card,6,86.06
PAY807,ORD16408,1,credit_card,1,33.1
PAY808,ORD70123,1,credit_card,10,360.29
PAY809,ORD71842,1,credit_card,10,105.24
PAY810,ORD34433,1,credit_card,3,114.85
PAY811,ORD56098,2,voucher,1,0.01
PAY812,ORD75040,1,credit_card,1,65.57
PAY813,ORD36265,1,credit_card,3,88.9
PAY814,ORD89446,1,credit_card,1,76.78
PAY815,ORD72102,1,credit_card,10,680.96
PAY816,ORD33826,5,voucher,1,27.91
PAY817,ORD22382,1,credit_card,2,61.79
PAY818,ORD28479,1,credit_card,1,40.96
PAY819,ORD41421,1,credit_card,2,149.0
PAY820,ORD94842,1,credit_card,7,75.7
PAY821,ORD39645,1,credit_card,4,356.9
PAY822,ORD27488,1,credit_card,2,165.96
PAY823,ORD49354,1,credit_card,2,61.19
PAY824,ORD90070,1,credit_card,1,43.37
PAY825,ORD75817,1,credit_card,2,40.86
PAY826,ORD22458,1,credit_card,1,84.81
PAY827,ORD36523,4,voucher,1,8.24
PAY828,ORD16860,1,credit_card,3,191.93
PAY829,ORD11337,1,credit_card,1,32.72
PAY830,ORD51520,1,boleto,1,32.77
PAY831,ORD76631,1,credit_card,5,50.5
PAY832,ORD38485,1,credit_card,3,37.05
PAY833,ORD80258,1,credit_card,1,70.36
PAY834,ORD56563,1,credit_card,1,38.0
PAY835,ORD66981,1,boleto,1,196.81
PAY836,ORD88640,1,boleto,1,46.84
PAY837,ORD63635,1,credit_card,10,367.2
PAY838,ORD79388,1,credit_card,4,195.36
PAY839,ORD17382,1,credit_card,7,144.8
PAY840,ORD97149,1,boleto,1,28.62
PAY841,ORD37146,1,boleto,1,160.74
PAY842,ORD14254,2,voucher,1,103.59
PAY843,ORD41177,1,credit_card,1,10.39
PAY844,ORD91469,1,credit_card,1,31.75
PAY845,ORD48524,1,credit_card,5,116.23
PAY846,ORD41439,1,credit_card,4,40.43
PAY847,ORD55863,1,boleto,1,66.64
PAY848,ORD40810,1,voucher,1,17.01
PAY849,ORD70881,1,boleto,1,189.96
PAY850,ORD57400,1,boleto,1,170.37
PAY851,ORD84295,1,credit_card,2,50.9
PAY852,ORD25682,1,credit_card,1,133.64
PAY853,ORD85419,1,boleto,1,543.29
PAY854,ORD36744,1,credit_card,2,42.75
PAY855,ORD54960,1,credit_card,2,161.01
PAY856,ORD68911,1,boleto,1,72.83
PAY857,ORD62026,1,boleto,1,1605.14
PAY858,ORD8768,1,boleto,1,130.6
PAY859,ORD17521,1,credit_card,1,69.67
PAY860,ORD15207,1,credit_card,2,70.97
PAY861,ORD23608,1,credit_card,10,255.76
PAY862,ORD9620,1,credit_card,4,75.4
PAY863,ORD95710,1,credit_card,3,109.93
PAY864,ORD10688,1,credit_card,1,71.14
PAY865,ORD49764,1,credit_card,3,113.33
PAY866,ORD32541,1,credit_card,1,292.86
PAY867,ORD92655,1,credit_card,2,129.15
PAY868,ORD53482,1,credit_card,7,177.67
PAY869,ORD26789,1,credit_card,1,27.48
PAY870,ORD88365,1,credit_card,1,140.94
PAY871,ORD96363,1,boleto,1,23.0
PAY872,ORD31426,1,credit_card,1,49.09
PAY873,ORD6482,1,credit_card,1,84.79
PAY874,ORD42155,1,boleto,1,111.02
PAY875,ORD21448,1,credit_card,1,42.44
PAY876,ORD96899,1,credit_card,1,210.56
PAY877,ORD56160,1,credit_card,4,42.74
PAY878,ORD6904,1,boleto,1,50.1
PAY879,ORD41208,1,credit_card,1,67.23
PAY880,ORD76230,1,credit_card,4,46.66
PAY881,ORD74078,1,credit_card,1,201.05
PAY882,ORD8308,1,credit_card,4,81.47
PAY883,ORD36679,1,boleto,1,79.69
PAY884,ORD81382,1,credit_card,4,45.12
PAY885,ORD18677,1,boleto,1,250.04
PAY886,ORD47263,1,credit_card,7,108.88
PAY887,ORD27016,1,credit_card,1,189.66
PAY888,ORD56292,1,credit_card,3,135.47
PAY889,ORD40063,1,boleto,1,104.07
PAY890,ORD62331,1,credit_card,3,184.08
PAY891,ORD45266,1,boleto,1,164.01
PAY892,ORD74042,1,credit_card,3,91.21
PAY893,ORD58264,1,credit_card,7,129.0
PAY894,ORD37374,1,credit_card,2,84.28
PAY895,ORD74882,1,credit_card,1,57.67
PAY896,ORD16940,1,credit_card,3,97.79
PAY897,ORD97394,1,debit_card,1,53.9
PAY898,ORD74146,1,boleto,1,35.09
PAY899,ORD96037,1,boleto,1,218.04
PAY900,ORD93095,1,boleto,1,67.93
PAY901,ORD10286,1,boleto,1,40.53
PAY902,ORD8619,1,credit_card,6,97.23
PAY903,ORD8627,1,credit_card,6,159.39
PAY904,ORD44088,1,boleto,1,167.07
PAY905,ORD60249,2,voucher,1,50.0
PAY906,ORD61941,1,credit_card,2,93.4
PAY907,ORD79873,1,credit_card,4,276.11
PAY908,ORD61045,1,credit_card,3,149.16
PAY909,ORD32535,1,credit_card,2,175.13
PAY910,ORD27219,1,credit_card,1,143.99
PAY911,ORD65729,1,boleto,1,131.8
PAY912,ORD2626,1,boleto,1,88.54
PAY913,ORD88643,1,credit_card,1,109.31
PAY914,ORD40671,1,boleto,1,63.05
PAY915,ORD30578,1,credit_card,8,353.29
PAY916,ORD18191,1,credit_card,3,276.44
PAY917,ORD25408,1,boleto,1,45.95
PAY918,ORD30181,1,credit_card,2,116.99
PAY919,ORD60278,1,boleto,1,46.0
PAY920,ORD67920,2,voucher,1,23.23
PAY921,ORD37563,1,credit_card,1,119.18
PAY922,ORD92792,1,boleto,1,32.13
PAY923,ORD24560,1,credit_card,5,222.15
PAY924,ORD62546,1,boleto,1,59.22
PAY925,ORD44867,1,boleto,1,204.81
PAY926,ORD34628,1,credit_card,2,73.34
PAY927,ORD46453,1,credit_card,1,131.03
PAY928,ORD81241,1,credit_card,3,57.69
PAY929,ORD96420,1,credit_card,1,27.79
PAY930,ORD57403,1,boleto,1,224.45
PAY931,ORD26893,1,credit_card,1,135.6
PAY932,ORD8300,1,credit_card,7,76.08
PAY933,ORD57920,1,credit_card,1,67.14
PAY934,ORD37105,1,boleto,1,137.97
PAY935,ORD77740,1,boleto,1,68.12
PAY936,ORD14605,1,credit_card,3,73.61
PAY937,ORD39462,1,credit_card,3,117.94
PAY938,ORD15314,1,credit_card,3,84.52
PAY939,ORD5453,1,credit_card,8,138.84
PAY940,ORD37294,1,credit_card,1,5.37
PAY941,ORD98151,1,credit_card,4,119.48
PAY942,ORD84276,1,credit_card,1,77.5
PAY943,ORD81786,1,boleto,1,84.05
PAY944,ORD28161,1,boleto,1,149.73
PAY945,ORD85379,1,boleto,1,93.8
PAY946,ORD20964,1,credit_card,2,76.51
PAY947,ORD39550,1,boleto,1,121.6
PAY948,ORD35265,1,credit_card,10,528.69
PAY949,ORD22858,1,boleto,1,73.03
PAY950,ORD2312,2,credit_card,2,70.0
PAY951,ORD33939,1,credit_card,5,278.63
PAY952,ORD45935,1,credit_card,2,89.88
PAY953,ORD12700,1,boleto,1,117.38
PAY954,ORD23349,1,credit_card,3,180.47
PAY955,ORD95374,1,credit_card,2,110.77
PAY956,ORD35117,1,credit_card,2,28.7
PAY957,ORD23544,1,credit_card,1,23.47
PAY958,ORD40341,2,voucher,1,50.0
PAY959,ORD77308,1,boleto,1,364.46
PAY960,ORD37971,1,credit_card,1,48.23
PAY961,ORD49498,1,credit_card,6,78.97
PAY962,ORD9301,1,credit_card,2,159.8
PAY963,ORD38324,1,credit_card,1,66.44
PAY964,ORD25587,1,credit_card,2,71.13
PAY965,ORD58487,1,credit_card,1,76.29
PAY966,ORD29716,2,voucher,1,188.93
PAY967,ORD69367,1,debit_card,1,70.03
PAY968,ORD90623,1,boleto,1,51.01
PAY969,ORD63296,1,credit_card,2,162.75
PAY970,ORD41573,1,boleto,1,36.36
PAY971,ORD42960,1,credit_card,4,209.46
PAY972,ORD20656,1,credit_card,2,79.95
PAY973,ORD90429,1,credit_card,1,134.49
PAY974,ORD40631,1,credit_card,6,111.02
PAY975,ORD37175,1,credit_card,1,53.88
PAY976,ORD90367,1,boleto,1,62.91
PAY977,ORD71535,1,debit_card,1,335.47
PAY978,ORD15904,3,voucher,1,12.29
PAY979,ORD50314,1,credit_card,8,237.54
PAY980,ORD82232,1,credit_card,1,131.94
PAY981,ORD57230,1,debit_card,1,191.28
PAY982,ORD68584,1,credit_card,6,85.24
PAY983,ORD62992,1,credit_card,1,37.99
PAY984,ORD80307,1,credit_card,1,200.75
PAY985,ORD74247,1,boleto,1,213.03
PAY986,ORD86538,1,boleto,1,74.16
PAY987,ORD47048,1,voucher,1,55.09
PAY988,ORD35694,6,voucher,1,10.04
PAY989,ORD20270,1,credit_card,1,57.8
PAY990,ORD60594,1,credit_card,1,25.05
PAY991,ORD45058,1,boleto,1,199.43
PAY992,ORD1923,1,credit_card,3,172.29
PAY993,ORD11330,1,credit_card,8,126.3
PAY994,ORD30195,1,credit_card,5,116.97
PAY995,ORD26454,1,credit_card,2,158.21
PAY996,ORD68243,2,voucher,1,247.16
PAY997,ORD28978,1,credit_card,4,45.09
PAY998,ORD93302,1,credit_card,5,172.16
PAY999,ORD24821,1,credit_card,2,189.37
PAY1000,ORD40204,1,credit_card,3,372.67
PAY1001,ORD69533,1,boleto,1,64.44
PAY1002,ORD98947,1,credit_card,1,2.35
PAY1003,ORD95831,1,credit_card,4,204.07
PAY1004,ORD81951,1,boleto,1,75.17
PAY1005,ORD98525,1,credit_card,2,177.11
PAY1006,ORD21440,1,credit_card,2,42.78
PAY1007,ORD88148,1,boleto,1,37.79
PAY1008,ORD96588,1,credit_card,2,119.79
PAY1009,ORD90402,1,boleto,1,273.98
PAY1010,ORD16709,1,credit_card,2,63.7
PAY1011,ORD40956,2,voucher,1,50.0
PAY1012,ORD84277,1,boleto,1,36.05
PAY1013,ORD64798,1,credit_card,1,85.15
PAY1014,ORD62308,1,credit_card,1,50.45
PAY1015,ORD69712,1,credit_card,1,34.37
PAY1016,ORD49802,1,voucher,1,184.93
PAY1017,ORD81788,1,credit_card,6,157.97
PAY1018,ORD29799,1,boleto,1,143.15
PAY1019,ORD88021,1,credit_card,8,123.25
PAY1020,ORD91233,1,credit_card,6,121.68
PAY1021,ORD32295,1,credit_card,10,156.39
PAY1022,ORD71213,1,credit_card,3,171.79
PAY1023,ORD7286,1,credit_card,2,133.05
PAY1024,ORD8679,1,debit_card,1,77.42
PAY1025,ORD49507,1,credit_card,2,281.73
PAY1026,ORD3901,1,credit_card,1,36.07
PAY1027,ORD99440,1,credit_card,4,441.16
PAY1028,ORD75634,1,credit_card,1,99.14
PAY1029,ORD53518,1,voucher,1,118.35
PAY1030,ORD15557,1,credit_card,1,92.8
PAY1031,ORD85771,1,credit_card,2,142.25
PAY1032,ORD42552,1,boleto,1,186.27
PAY1033,ORD77791,1,debit_card,1,23.88
PAY1034,ORD81303,1,boleto,1,497.59
PAY1035,ORD33736,1,credit_card,5,51.57
PAY1036,ORD316,1,credit_card,1,159.07
PAY1037,ORD16301,1,credit_card,2,154.38
PAY1038,ORD52487,1,credit_card,3,245.36
PAY1039,ORD33213,1,boleto,1,385.52
PAY1040,ORD15254,1,credit_card,4,318.17
PAY1041,ORD48483,1,credit_card,1,576.2
PAY1042,ORD34523,1,credit_card,1,93.66
PAY1043,ORD50602,1,boleto,1,71.81
PAY1044,ORD19379,1,boleto,1,33.1
PAY1045,ORD26841,2,voucher,1,3.9
PAY1046,ORD75661,1,boleto,1,44.24
PAY1047,ORD67629,1,boleto,1,398.88
PAY1048,ORD86478,1,credit_card,2,47.61
PAY1049,ORD84674,1,credit_card,10,116.85
PAY1050,ORD28354,1,boleto,1,35.09
PAY1051,ORD97386,1,credit_card,5,51.88
PAY1052,ORD58151,1,credit_card,6,190.83
PAY1053,ORD38323,1,credit_card,4,101.64
PAY1054,ORD98160,1,credit_card,4,212.18
PAY1055,ORD15670,1,boleto,1,61.94
PAY1056,ORD39431,1,credit_card,1,35.24
PAY1057,ORD33018,1,credit_card,6,63.06
PAY1058,ORD80790,1,credit_card,2,102.64
PAY1059,ORD72370,1,credit_card,10,123.68
PAY1060,ORD63095,1,boleto,1,64.63
PAY1061,ORD31799,1,boleto,1,216.74
PAY1062,ORD61316,1,credit_card,1,46.26
PAY1063,ORD70607,1,credit_card,2,52.83
PAY1064,ORD90031,1,credit_card,2,129.79
PAY1065,ORD17264,1,credit_card,1,8.16
PAY1066,ORD50957,2,voucher,1,98.87
PAY1067,ORD2628,1,credit_card,2,65.05
PAY1068,ORD37600,1,debit_card,1,64.0
PAY1069,ORD85883,1,credit_card,1,34.7
PAY1070,ORD15769,1,credit_card,3,151.83
PAY1071,ORD88602,1,credit_card,2,103.2
PAY1072,ORD78548,1,credit_card,1,43.62
PAY1073,ORD7243,1,credit_card,6,166.41
PAY1074,ORD5089,1,credit_card,1,35.77
PAY1075,ORD60580,1,credit_card,10,194.48
PAY1076,ORD38606,1,credit_card,1,133.62
PAY1077,ORD10961,1,credit_card,2,115.9
PAY1078,ORD71385,1,boleto,1,91.92
PAY1079,ORD14510,1,credit_card,1,36.61
PAY1080,ORD53981,1,credit_card,3,72.78
PAY1081,ORD72902,1,credit_card,10,189.21
PAY1082,ORD49121,1,credit_card,7,346.59
PAY1083,ORD53863,1,credit_card,5,245.51
PAY1084,ORD42020,2,voucher,1,216.99
PAY1085,ORD57216,1,credit_card,3,104.43
PAY1086,ORD57248,1,credit_card,3,36.1
PAY1087,ORD1827,1,credit_card,2,161.47
PAY1088,ORD37957,1,credit_card,6,133.75
PAY1089,ORD67167,1,credit_card,1,125.22
PAY1090,ORD39224,1,boleto,1,50.86
PAY1091,ORD39506,1,credit_card,2,164.84
PAY1092,ORD56607,1,credit_card,1,2.67
PAY1093,ORD78170,3,voucher,1,33.56
PAY1094,ORD64463,1,boleto,1,99.9
PAY1095,ORD84953,1,credit_card,2,133.34
PAY1096,ORD88142,1,voucher,1,69.46
PAY1097,ORD75071,1,credit_card,1,133.28
PAY1098,ORD29146,1,credit_card,1,50.0
PAY1099,ORD46407,1,credit_card,10,368.92
PAY1100,ORD97485,1,credit_card,8,406.67
PAY1101,ORD59737,1,credit_card,3,69.45
PAY1102,ORD64305,1,credit_card,2,1327.54
PAY1103,ORD43495,2,credit_card,1,12.59
PAY1104,ORD875,1,credit_card,3,45.69
PAY1105,ORD49895,1,credit_card,4,119.48
PAY1106,ORD8116,1,credit_card,3,88.72
PAY1107,ORD12582,2,voucher,1,250.0
PAY1108,ORD37877,1,credit_card,4,88.58
PAY1109,ORD77437,1,credit_card,1,81.6
PAY1110,ORD78005,1,credit_card,1,41.53
PAY1111,ORD18095,1,credit_card,1,64.86
PAY1112,ORD11146,1,credit_card,1,35.01
PAY1113,ORD28301,1,credit_card,1,47.44
PAY1114,ORD23976,1,boleto,1,21.01
PAY1115,ORD8473,1,credit_card,10,639.52
PAY1116,ORD38788,1,credit_card,2,142.44
PAY1117,ORD54966,1,credit_card,6,323.92
PAY1118,ORD21069,3,voucher,1,64.25
PAY1119,ORD63325,1,boleto,1,64.44
PAY1120,ORD4139,1,credit_card,8,91.18
PAY1121,ORD11215,1,boleto,1,44.34
PAY1122,ORD98099,1,credit_card,3,37.09
PAY1123,ORD1661,1,debit_card,1,146.13
PAY1124,ORD8800,1,boleto,1,218.27
PAY1125,ORD58347,1,voucher,1,41.11
PAY1126,ORD86291,1,credit_card,1,21.16
PAY1127,ORD68990,1,credit_card,1,95.34
PAY1128,ORD62690,1,credit_card,2,124.92
PAY1129,ORD36254,1,credit_card,1,52.76
PAY1130,ORD70996,1,boleto,1,56.28
PAY1131,ORD22880,1,debit_card,1,416.36
PAY1132,ORD45348,1,credit_card,2,144.76
PAY1133,ORD70618,7,voucher,1,6.82
PAY1134,ORD12825,1,boleto,1,202.5
PAY1135,ORD28951,1,credit_card,1,14.0
PAY1136,ORD1216,2,credit_card,1,3.99
PAY1137,ORD63919,1,credit_card,3,104.37
PAY1138,ORD1375,1,credit_card,1,119.84
PAY1139,ORD34991,1,credit_card,2,84.24
PAY1140,ORD6742,1,credit_card,1,2787.87
PAY1141,ORD25669,1,credit_card,3,457.64
PAY1142,ORD2195,1,credit_card,5,89.56
PAY1143,ORD95165,1,credit_card,3,595.3
PAY1144,ORD4879,1,credit_card,1,171.69
PAY1145,ORD21095,1,credit_card,3,32.96
PAY1146,ORD80246,1,credit_card,1,85.6
PAY1147,ORD86858,1,credit_card,3,44.66
PAY1148,ORD76968,1,boleto,1,164.55
PAY1149,ORD52477,1,boleto,1,38.42
PAY1150,ORD29832,1,credit_card,1,115.78
PAY1151,ORD75649,1,credit_card,8,198.49
PAY1152,ORD33394,1,credit_card,4,512.46
PAY1153,ORD64652,1,credit_card,4,113.16
PAY1154,ORD7857,1,credit_card,9,94.3
PAY1155,ORD20326,1,credit_card,1,87.64
PAY1156,ORD45984,1,credit_card,4,92.62
PAY1157,ORD39446,1,credit_card,2,52.1
PAY1158,ORD23237,1,credit_card,4,47.23
PAY1159,ORD68741,1,credit_card,3,62.5
PAY1160,ORD76148,1,credit_card,1,5.36
PAY1161,ORD87175,1,boleto,1,116.32
PAY1162,ORD12793,1,credit_card,1,158.21
PAY1163,ORD60206,1,credit_card,10,404.95
PAY1164,ORD44885,1,credit_card,1,196.01
PAY1165,ORD9773,1,boleto,1,95.84
PAY1166,ORD88608,1,credit_card,6,61.97
