product_simple_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,simple_id
PRO320,automotivo,60.0,1541.0,1.0,1000.0,26.0,40.0,20.0,320
PRO321,utilidades_domesticas,55.0,998.0,3.0,14850.0,35.0,102.0,35.0,321
PRO322,bebes,46.0,726.0,3.0,850.0,42.0,25.0,15.0,322
PRO323,consoles_games,56.0,3354.0,4.0,1850.0,28.0,14.0,19.0,323
PRO324,fashion_bolsas_e_acessorios,54.0,1399.0,1.0,300.0,16.0,2.0,11.0,324
PRO325,telefonia,61.0,212.0,1.0,200.0,19.0,4.0,11.0,325
PRO326,beleza_saude,46.0,803.0,1.0,150.0,22.0,3.0,15.0,326
PRO327,esporte_lazer,55.0,1392.0,1.0,900.0,16.0,16.0,16.0,327
PRO328,ferramentas_jardim,52.0,497.0,1.0,1900.0,44.0,19.0,19.0,328
PRO329,cama_mesa_banho,50.0,171.0,1.0,1450.0,45.0,10.0,15.0,329
PRO330,livros_tecnicos,54.0,1162.0,1.0,1100.0,29.0,3.0,21.0,330
PRO331,esporte_lazer,54.0,1241.0,5.0,200.0,16.0,11.0,11.0,331
PRO332,esporte_lazer,43.0,1440.0,1.0,12600.0,20.0,10.0,20.0,332
PRO333,beleza_saude,21.0,1000.0,1.0,1450.0,25.0,25.0,16.0,333
PRO334,cool_stuff,49.0,733.0,3.0,800.0,42.0,25.0,15.0,334
PRO335,perfumaria,50.0,749.0,1.0,1300.0,22.0,14.0,14.0,335
PRO336,beleza_saude,45.0,802.0,1.0,150.0,22.0,3.0,15.0,336
PRO337,eletronicos,40.0,549.0,1.0,200.0,20.0,20.0,20.0,337
PRO338,ferramentas_jardim,60.0,1177.0,3.0,11450.0,23.0,43.0,35.0,338
PRO339,moveis_decoracao,54.0,220.0,2.0,2200.0,20.0,20.0,20.0,339
PRO340,eletrodomesticos_2,38.0,2030.0,2.0,13200.0,66.0,19.0,67.0,340
PRO341,fashion_bolsas_e_acessorios,59.0,119.0,3.0,200.0,16.0,2.0,11.0,341
PRO342,consoles_games,53.0,310.0,1.0,150.0,19.0,11.0,11.0,342
PRO343,instrumentos_musicais,51.0,439.0,3.0,3350.0,30.0,30.0,30.0,343
PRO344,cama_mesa_banho,64.0,702.0,1.0,2200.0,42.0,11.0,36.0,344
PRO345,moveis_escritorio,48.0,489.0,2.0,30000.0,50.0,50.0,30.0,345
PRO346,bebes,59.0,255.0,2.0,500.0,30.0,8.0,35.0,346
PRO347,cama_mesa_banho,51.0,487.0,1.0,1800.0,45.0,10.0,34.0,347
PRO348,,,,,200.0,22.0,14.0,14.0,348
PRO349,artigos_de_festas,58.0,134.0,1.0,1300.0,70.0,11.0,11.0,349
PRO350,fashion_bolsas_e_acessorios,51.0,372.0,2.0,150.0,16.0,9.0,11.0,350
PRO351,malas_acessorios,39.0,278.0,1.0,700.0,19.0,48.0,35.0,351
PRO352,malas_acessorios,32.0,1064.0,5.0,2900.0,40.0,55.0,30.0,352
PRO353,fashion_bolsas_e_acessorios,34.0,426.0,4.0,200.0,16.0,9.0,11.0,353
PRO354,beleza_saude,45.0,1886.0,1.0,300.0,16.0,18.0,16.0,354
PRO355,papelaria,41.0,552.0,2.0,200.0,23.0,7.0,15.0,355
PRO356,cama_mesa_banho,55.0,166.0,1.0,700.0,49.0,4.0,50.0,356
PRO357,telefonia,52.0,819.0,4.0,200.0,17.0,13.0,16.0,357
PRO358,climatizacao,51.0,2959.0,4.0,7800.0,105.0,10.0,40.0,358
PRO359,papelaria,53.0,500.0,2.0,550.0,16.0,4.0,11.0,359
PRO360,relogios_presentes,60.0,460.0,4.0,200.0,16.0,2.0,11.0,360
PRO361,cama_mesa_banho,41.0,208.0,2.0,1000.0,30.0,7.0,24.0,361
PRO362,papelaria,52.0,219.0,1.0,1000.0,26.0,8.0,33.0,362
PRO363,construcao_ferramentas_iluminacao,49.0,527.0,4.0,1450.0,60.0,5.0,30.0,363
PRO364,moveis_escritorio,41.0,1071.0,1.0,5850.0,45.0,55.0,16.0,364
PRO365,bebes,59.0,348.0,2.0,8300.0,45.0,25.0,45.0,365
PRO366,esporte_lazer,28.0,663.0,1.0,1800.0,28.0,12.0,18.0,366
PRO367,esporte_lazer,50.0,1212.0,5.0,900.0,26.0,6.0,13.0,367
PRO368,esporte_lazer,57.0,1156.0,1.0,415.0,19.0,19.0,19.0,368
PRO369,telefonia,51.0,1015.0,1.0,103.0,21.0,6.0,14.0,369
PRO370,automotivo,42.0,878.0,2.0,500.0,20.0,8.0,14.0,370
PRO371,papelaria,62.0,621.0,1.0,600.0,16.0,6.0,11.0,371
PRO372,informatica_acessorios,59.0,1238.0,5.0,4750.0,18.0,22.0,30.0,372
PRO373,relogios_presentes,37.0,610.0,1.0,263.0,18.0,15.0,16.0,373
PRO374,bebes,52.0,446.0,1.0,50.0,16.0,2.0,11.0,374
PRO375,perfumaria,46.0,499.0,1.0,200.0,16.0,22.0,11.0,375
PRO376,cama_mesa_banho,44.0,331.0,1.0,360.0,36.0,6.0,26.0,376
PRO377,cool_stuff,47.0,1392.0,1.0,150.0,16.0,7.0,12.0,377
PRO378,esporte_lazer,61.0,211.0,4.0,1100.0,32.0,5.0,30.0,378
PRO379,fashion_bolsas_e_acessorios,60.0,1118.0,6.0,2250.0,22.0,15.0,20.0,379
PRO380,automotivo,59.0,633.0,5.0,1475.0,68.0,9.0,35.0,380
PRO381,esporte_lazer,29.0,347.0,1.0,1600.0,100.0,7.0,11.0,381
PRO382,beleza_saude,51.0,1918.0,1.0,1650.0,25.0,30.0,20.0,382
PRO383,brinquedos,59.0,3492.0,3.0,650.0,35.0,10.0,15.0,383
PRO384,utilidades_domesticas,22.0,663.0,1.0,900.0,21.0,34.0,34.0,384
PRO385,telefonia,42.0,356.0,4.0,75.0,19.0,3.0,11.0,385
PRO386,ferramentas_jardim,60.0,481.0,4.0,600.0,19.0,7.0,14.0,386
PRO387,moveis_decoracao,47.0,470.0,3.0,400.0,35.0,6.0,15.0,387
PRO388,utilidades_domesticas,45.0,561.0,2.0,553.0,18.0,9.0,15.0,388
PRO389,livros_interesse_geral,42.0,1109.0,1.0,900.0,18.0,25.0,16.0,389
PRO390,utilidades_domesticas,37.0,261.0,2.0,250.0,25.0,25.0,25.0,390
PRO391,moveis_escritorio,38.0,2088.0,1.0,14900.0,58.0,28.0,58.0,391
PRO392,cama_mesa_banho,52.0,701.0,1.0,1100.0,16.0,10.0,16.0,392
PRO393,moveis_decoracao,56.0,945.0,2.0,2050.0,30.0,22.0,18.0,393
PRO394,moveis_decoracao,58.0,1953.0,1.0,850.0,69.0,11.0,11.0,394
PRO395,cama_mesa_banho,58.0,744.0,1.0,350.0,16.0,10.0,16.0,395
PRO396,ferramentas_jardim,45.0,616.0,3.0,1400.0,20.0,20.0,30.0,396
PRO397,informatica_acessorios,60.0,789.0,4.0,200.0,20.0,20.0,20.0,397
PRO398,informatica_acessorios,18.0,389.0,2.0,617.0,17.0,14.0,17.0,398
PRO399,utilidades_domesticas,21.0,718.0,1.0,2600.0,16.0,41.0,41.0,399
PRO400,bebidas,57.0,497.0,1.0,200.0,20.0,9.0,14.0,400
PRO401,cama_mesa_banho,44.0,305.0,1.0,2000.0,49.0,16.0,39.0,401
PRO402,beleza_saude,42.0,167.0,2.0,266.0,20.0,8.0,18.0,402
PRO403,telefonia,54.0,409.0,1.0,200.0,19.0,4.0,11.0,403
PRO404,bebes,52.0,1659.0,1.0,300.0,68.0,7.0,13.0,404
PRO405,pet_shop,59.0,140.0,1.0,300.0,16.0,16.0,16.0,405
PRO406,relogios_presentes,54.0,182.0,1.0,200.0,16.0,2.0,20.0,406
PRO407,eletroportateis,58.0,613.0,1.0,1300.0,20.0,16.0,20.0,407
PRO408,esporte_lazer,50.0,1530.0,4.0,482.0,18.0,11.0,16.0,408
PRO409,cama_mesa_banho,54.0,223.0,1.0,550.0,16.0,10.0,16.0,409
PRO410,beleza_saude,48.0,762.0,1.0,270.0,16.0,16.0,15.0,410
PRO411,telefonia,60.0,818.0,6.0,300.0,17.0,4.0,12.0,411
PRO412,market_place,50.0,257.0,3.0,2150.0,40.0,25.0,30.0,412
PRO413,automotivo,58.0,894.0,1.0,3300.0,35.0,20.0,20.0,413
PRO414,perfumaria,45.0,416.0,1.0,200.0,16.0,16.0,16.0,414
PRO415,esporte_lazer,41.0,128.0,1.0,200.0,21.0,9.0,13.0,415
PRO416,perfumaria,40.0,1176.0,1.0,514.0,18.0,12.0,15.0,416
PRO417,casa_construcao,37.0,426.0,2.0,3100.0,38.0,28.0,28.0,417
PRO418,utilidades_domesticas,42.0,395.0,1.0,1200.0,27.0,18.0,23.0,418
PRO419,esporte_lazer,56.0,813.0,2.0,250.0,16.0,10.0,16.0,419
PRO420,brinquedos,35.0,537.0,2.0,7400.0,45.0,29.0,53.0,420
PRO421,la_cuisine,57.0,232.0,1.0,7600.0,55.0,15.0,55.0,421
PRO422,esporte_lazer,50.0,844.0,1.0,875.0,40.0,26.0,20.0,422
PRO423,moveis_decoracao,58.0,1047.0,3.0,700.0,35.0,7.0,27.0,423
PRO424,moveis_escritorio,58.0,869.0,2.0,900.0,17.0,10.0,15.0,424
PRO425,esporte_lazer,28.0,733.0,6.0,700.0,49.0,12.0,27.0,425
PRO426,cama_mesa_banho,53.0,628.0,2.0,1100.0,16.0,10.0,16.0,426
PRO427,cool_stuff,34.0,443.0,7.0,1150.0,28.0,10.0,25.0,427
PRO428,cool_stuff,53.0,304.0,1.0,900.0,25.0,10.0,25.0,428
PRO429,,,,,1400.0,25.0,25.0,25.0,429
PRO430,livros_tecnicos,60.0,1265.0,1.0,2050.0,29.0,5.0,21.0,430
PRO431,beleza_saude,57.0,1571.0,1.0,2150.0,28.0,32.0,11.0,431
PRO432,beleza_saude,58.0,1690.0,4.0,490.0,30.0,5.0,25.0,432
PRO433,brinquedos,59.0,1272.0,5.0,1000.0,30.0,13.0,30.0,433
PRO434,informatica_acessorios,57.0,991.0,4.0,200.0,16.0,4.0,14.0,434
PRO435,utilidades_domesticas,31.0,580.0,2.0,500.0,19.0,13.0,20.0,435
PRO436,cama_mesa_banho,50.0,208.0,1.0,500.0,16.0,10.0,16.0,436
PRO437,,,,,4300.0,30.0,10.0,48.0,437
PRO438,perfumaria,46.0,483.0,1.0,1000.0,20.0,14.0,13.0,438
PRO439,automotivo,60.0,651.0,5.0,4200.0,78.0,4.0,47.0,439
PRO440,perfumaria,60.0,773.0,1.0,350.0,16.0,11.0,11.0,440
PRO441,telefonia,43.0,533.0,2.0,125.0,19.0,3.0,11.0,441
PRO442,telefonia,46.0,660.0,2.0,100.0,19.0,3.0,11.0,442
PRO443,utilidades_domesticas,60.0,1206.0,4.0,4100.0,51.0,31.0,31.0,443
PRO444,eletronicos,56.0,505.0,2.0,200.0,20.0,20.0,20.0,444
PRO445,consoles_games,39.0,319.0,4.0,300.0,23.0,3.0,11.0,445
PRO446,utilidades_domesticas,55.0,871.0,7.0,8400.0,50.0,28.0,31.0,446
PRO447,utilidades_domesticas,60.0,314.0,1.0,1550.0,46.0,10.0,35.0,447
PRO448,utilidades_domesticas,17.0,395.0,1.0,600.0,17.0,17.0,18.0,448
PRO449,fashion_bolsas_e_acessorios,56.0,1410.0,1.0,200.0,16.0,2.0,20.0,449
PRO450,automotivo,57.0,1631.0,3.0,500.0,16.0,21.0,18.0,450
PRO451,construcao_ferramentas_ferramentas,50.0,289.0,1.0,1250.0,22.0,17.0,20.0,451
PRO452,informatica_acessorios,52.0,260.0,1.0,667.0,27.0,19.0,20.0,452
PRO453,cama_mesa_banho,48.0,120.0,1.0,300.0,40.0,4.0,30.0,453
PRO454,perfumaria,52.0,365.0,1.0,400.0,18.0,18.0,12.0,454
PRO455,esporte_lazer,38.0,256.0,3.0,450.0,25.0,25.0,25.0,455
PRO456,automotivo,41.0,1510.0,1.0,2800.0,16.0,2.0,11.0,456
PRO457,moveis_decoracao,60.0,438.0,1.0,250.0,20.0,6.0,11.0,457
PRO458,moveis_decoracao,51.0,535.0,1.0,250.0,35.0,5.0,25.0,458
PRO459,pet_shop,50.0,365.0,3.0,300.0,24.0,12.0,12.0,459
PRO460,,,,,150.0,16.0,2.0,11.0,460
PRO461,moveis_decoracao,28.0,196.0,2.0,1000.0,35.0,25.0,25.0,461
PRO462,moveis_decoracao,29.0,764.0,1.0,6267.0,36.0,40.0,36.0,462
PRO463,esporte_lazer,46.0,254.0,1.0,2653.0,53.0,15.0,36.0,463
PRO464,moveis_decoracao,58.0,2130.0,2.0,3000.0,69.0,11.0,11.0,464
PRO465,automotivo,54.0,1636.0,1.0,8500.0,18.0,29.0,13.0,465
PRO466,esporte_lazer,43.0,877.0,1.0,2120.0,26.0,25.0,25.0,466
PRO467,eletroportateis,52.0,640.0,3.0,750.0,30.0,30.0,30.0,467
PRO468,beleza_saude,40.0,684.0,2.0,200.0,16.0,16.0,12.0,468
PRO469,cama_mesa_banho,56.0,198.0,1.0,1650.0,35.0,20.0,30.0,469
PRO470,informatica_acessorios,53.0,192.0,1.0,900.0,26.0,13.0,21.0,470
PRO471,utilidades_domesticas,55.0,783.0,1.0,150.0,32.0,5.0,16.0,471
PRO472,utilidades_domesticas,52.0,202.0,1.0,800.0,31.0,5.0,21.0,472
PRO473,cool_stuff,22.0,683.0,3.0,700.0,20.0,20.0,20.0,473
PRO474,bebidas,59.0,879.0,1.0,700.0,20.0,20.0,20.0,474
PRO475,bebes,46.0,1654.0,6.0,10400.0,100.0,23.0,27.0,475
PRO476,instrumentos_musicais,57.0,374.0,1.0,5850.0,40.0,9.0,105.0,476
PRO477,cama_mesa_banho,39.0,347.0,1.0,75.0,17.0,12.0,17.0,477
PRO478,papelaria,55.0,1349.0,2.0,1000.0,27.0,10.0,20.0,478
PRO479,automotivo,45.0,764.0,4.0,1475.0,32.0,28.0,28.0,479
PRO480,fashion_bolsas_e_acessorios,52.0,1383.0,4.0,750.0,36.0,18.0,36.0,480
PRO481,papelaria,52.0,145.0,10.0,3600.0,36.0,8.0,15.0,481
PRO482,moveis_decoracao,42.0,461.0,3.0,2200.0,28.0,28.0,38.0,482
PRO483,eletrodomesticos,47.0,82.0,1.0,150.0,20.0,13.0,15.0,483
PRO484,casa_construcao,58.0,247.0,1.0,1750.0,30.0,20.0,30.0,484
PRO485,esporte_lazer,54.0,1162.0,4.0,1300.0,44.0,8.0,30.0,485
PRO486,moveis_sala,24.0,356.0,2.0,7750.0,33.0,25.0,33.0,486
PRO487,utilidades_domesticas,46.0,616.0,1.0,3100.0,32.0,26.0,21.0,487
PRO488,malas_acessorios,21.0,769.0,4.0,1600.0,55.0,37.0,30.0,488
PRO489,relogios_presentes,58.0,635.0,2.0,350.0,19.0,13.0,13.0,489
PRO490,beleza_saude,50.0,355.0,1.0,888.0,18.0,17.0,18.0,490
PRO491,informatica_acessorios,39.0,160.0,3.0,150.0,16.0,4.0,14.0,491
PRO492,utilidades_domesticas,46.0,193.0,1.0,1025.0,25.0,23.0,25.0,492
PRO493,utilidades_domesticas,63.0,261.0,2.0,250.0,20.0,9.0,12.0,493
PRO494,cama_mesa_banho,56.0,509.0,4.0,450.0,45.0,15.0,35.0,494
PRO495,beleza_saude,50.0,546.0,1.0,1000.0,16.0,12.0,13.0,495
PRO496,utilidades_domesticas,26.0,201.0,1.0,400.0,16.0,9.0,12.0,496
PRO497,telefonia,56.0,367.0,3.0,150.0,21.0,7.0,14.0,497
PRO498,informatica_acessorios,45.0,554.0,3.0,400.0,16.0,4.0,16.0,498
PRO499,construcao_ferramentas_jardim,55.0,749.0,1.0,9500.0,56.0,30.0,28.0,499
PRO500,cool_stuff,46.0,269.0,1.0,300.0,34.0,5.0,27.0,500
PRO501,perfumaria,30.0,138.0,1.0,150.0,22.0,7.0,16.0,501
PRO502,cama_mesa_banho,44.0,421.0,1.0,550.0,30.0,5.0,25.0,502
PRO503,automotivo,39.0,1571.0,3.0,1100.0,37.0,12.0,30.0,503
PRO504,beleza_saude,46.0,841.0,1.0,300.0,19.0,12.0,13.0,504
PRO505,,,,,21450.0,70.0,34.0,50.0,505
PRO506,beleza_saude,57.0,1668.0,1.0,850.0,18.0,10.0,14.0,506
PRO507,relogios_presentes,42.0,431.0,2.0,500.0,17.0,22.0,17.0,507
PRO508,esporte_lazer,54.0,675.0,1.0,750.0,26.0,23.0,23.0,508
PRO509,beleza_saude,59.0,3939.0,6.0,150.0,28.0,13.0,12.0,509
PRO510,utilidades_domesticas,54.0,2952.0,3.0,30000.0,76.0,51.0,51.0,510
PRO511,sinalizacao_e_seguranca,53.0,512.0,1.0,325.0,17.0,17.0,17.0,511
PRO512,fashion_bolsas_e_acessorios,53.0,770.0,1.0,200.0,16.0,2.0,11.0,512
PRO513,telefonia,50.0,561.0,3.0,200.0,19.0,3.0,12.0,513
PRO514,esporte_lazer,52.0,473.0,1.0,200.0,20.0,15.0,15.0,514
PRO515,,,,,1000.0,16.0,14.0,30.0,515
PRO516,fashion_roupa_masculina,32.0,713.0,2.0,800.0,20.0,7.0,20.0,516
PRO517,beleza_saude,48.0,589.0,1.0,700.0,20.0,16.0,17.0,517
PRO518,relogios_presentes,60.0,394.0,6.0,250.0,16.0,2.0,11.0,518
PRO519,automotivo,58.0,674.0,3.0,1800.0,22.0,10.0,18.0,519
PRO520,relogios_presentes,51.0,393.0,1.0,300.0,19.0,13.0,13.0,520
PRO521,livros_tecnicos,42.0,492.0,1.0,450.0,29.0,2.0,17.0,521
PRO522,informatica_acessorios,57.0,761.0,1.0,400.0,16.0,21.0,15.0,522
PRO523,cool_stuff,59.0,988.0,1.0,1635.0,23.0,30.0,17.0,523
PRO524,moveis_decoracao,52.0,832.0,1.0,750.0,20.0,35.0,20.0,524
PRO525,beleza_saude,54.0,340.0,1.0,500.0,24.0,20.0,24.0,525
PRO526,consoles_games,59.0,434.0,3.0,350.0,20.0,20.0,20.0,526
PRO527,brinquedos,43.0,389.0,1.0,200.0,18.0,13.0,16.0,527
PRO528,cama_mesa_banho,60.0,166.0,3.0,950.0,26.0,15.0,19.0,528
PRO529,brinquedos,25.0,119.0,1.0,300.0,16.0,17.0,11.0,529
PRO530,beleza_saude,50.0,1083.0,2.0,452.0,20.0,11.0,18.0,530
PRO531,brinquedos,60.0,919.0,2.0,17650.0,45.0,50.0,45.0,531
PRO532,cama_mesa_banho,56.0,393.0,2.0,1100.0,35.0,9.0,35.0,532
PRO533,utilidades_domesticas,58.0,235.0,5.0,5250.0,35.0,15.0,35.0,533
PRO534,brinquedos,31.0,254.0,1.0,200.0,16.0,10.0,11.0,534
PRO535,relogios_presentes,52.0,654.0,4.0,340.0,47.0,13.0,13.0,535
PRO536,beleza_saude,57.0,677.0,1.0,750.0,16.0,16.0,16.0,536
PRO537,cama_mesa_banho,58.0,430.0,1.0,2650.0,33.0,10.0,33.0,537
PRO538,moveis_decoracao,58.0,477.0,1.0,300.0,35.0,10.0,25.0,538
PRO539,utilidades_domesticas,50.0,1123.0,1.0,13600.0,16.0,65.0,60.0,539
PRO540,construcao_ferramentas_construcao,59.0,711.0,6.0,1250.0,30.0,10.0,20.0,540
PRO541,cama_mesa_banho,50.0,627.0,2.0,3950.0,33.0,14.0,33.0,541
PRO542,informatica_acessorios,32.0,1095.0,2.0,400.0,38.0,2.0,29.0,542
PRO543,malas_acessorios,59.0,857.0,7.0,1100.0,35.0,14.0,29.0,543
PRO544,beleza_saude,45.0,379.0,3.0,200.0,16.0,16.0,16.0,544
PRO545,eletrodomesticos,60.0,230.0,1.0,425.0,39.0,17.0,39.0,545
PRO546,utilidades_domesticas,43.0,1129.0,1.0,22050.0,55.0,40.0,60.0,546
PRO547,informatica_acessorios,58.0,240.0,1.0,150.0,35.0,8.0,11.0,547
PRO548,utilidades_domesticas,46.0,290.0,1.0,800.0,20.0,8.0,20.0,548
PRO549,moveis_decoracao,57.0,209.0,11.0,800.0,40.0,8.0,35.0,549
PRO550,perfumaria,60.0,418.0,1.0,650.0,16.0,10.0,11.0,550
PRO551,fashion_roupa_feminina,43.0,754.0,2.0,500.0,16.0,2.0,11.0,551
PRO552,cool_stuff,57.0,1255.0,4.0,198.0,17.0,9.0,15.0,552
PRO553,,,,,9150.0,33.0,30.0,44.0,553
PRO554,utilidades_domesticas,27.0,868.0,2.0,500.0,22.0,16.0,16.0,554
PRO555,utilidades_domesticas,41.0,687.0,2.0,950.0,27.0,30.0,27.0,555
PRO556,automotivo,56.0,1310.0,1.0,3750.0,42.0,19.0,25.0,556
PRO557,esporte_lazer,32.0,513.0,3.0,250.0,16.0,6.0,20.0,557
PRO558,fashion_bolsas_e_acessorios,42.0,361.0,1.0,100.0,17.0,3.0,12.0,558
PRO559,papelaria,59.0,495.0,7.0,800.0,22.0,7.0,15.0,559
PRO560,construcao_ferramentas_seguranca,58.0,1720.0,3.0,200.0,17.0,7.0,17.0,560
PRO561,industria_comercio_e_negocios,44.0,1396.0,2.0,7225.0,16.0,103.0,25.0,561
PRO562,cool_stuff,20.0,740.0,1.0,50.0,40.0,30.0,50.0,562
PRO563,beleza_saude,52.0,1976.0,3.0,425.0,20.0,9.0,18.0,563
PRO564,cama_mesa_banho,54.0,383.0,1.0,950.0,50.0,5.0,50.0,564
PRO565,brinquedos,52.0,397.0,5.0,550.0,32.0,11.0,20.0,565
PRO566,eletrodomesticos_2,59.0,319.0,7.0,14350.0,41.0,55.0,31.0,566
PRO567,beleza_saude,32.0,1046.0,1.0,328.0,20.0,14.0,18.0,567
PRO568,cama_mesa_banho,32.0,306.0,1.0,1950.0,58.0,15.0,46.0,568
PRO569,beleza_saude,36.0,642.0,1.0,700.0,16.0,40.0,11.0,569
PRO570,eletrodomesticos,57.0,335.0,1.0,1250.0,22.0,11.0,20.0,570
PRO571,construcao_ferramentas_construcao,56.0,290.0,2.0,400.0,20.0,5.0,20.0,571
PRO572,esporte_lazer,55.0,936.0,3.0,2320.0,63.0,33.0,17.0,572
PRO573,ferramentas_jardim,41.0,394.0,1.0,2700.0,16.0,30.0,25.0,573
PRO574,perfumaria,47.0,723.0,1.0,455.0,21.0,15.0,17.0,574
PRO575,fashion_bolsas_e_acessorios,38.0,366.0,3.0,150.0,16.0,6.0,20.0,575
PRO576,cama_mesa_banho,51.0,115.0,1.0,2200.0,45.0,25.0,35.0,576
PRO577,cama_mesa_banho,49.0,297.0,2.0,1400.0,37.0,23.0,35.0,577
PRO578,casa_conforto,55.0,200.0,2.0,450.0,45.0,15.0,35.0,578
PRO579,cama_mesa_banho,54.0,120.0,1.0,835.0,40.0,9.0,33.0,579
PRO580,cool_stuff,55.0,418.0,2.0,1250.0,36.0,16.0,24.0,580
PRO581,informatica_acessorios,34.0,2457.0,1.0,550.0,26.0,17.0,17.0,581
PRO582,cama_mesa_banho,49.0,729.0,1.0,3850.0,20.0,30.0,30.0,582
PRO583,cool_stuff,63.0,877.0,6.0,7000.0,22.0,52.0,27.0,583
PRO584,cama_mesa_banho,53.0,681.0,1.0,1250.0,19.0,17.0,22.0,584
PRO585,relogios_presentes,47.0,528.0,3.0,850.0,48.0,16.0,25.0,585
PRO586,ferramentas_jardim,49.0,374.0,1.0,900.0,30.0,10.0,20.0,586
PRO587,fashion_underwear_e_moda_praia,63.0,3140.0,11.0,400.0,16.0,5.0,11.0,587
PRO588,relogios_presentes,52.0,585.0,1.0,400.0,20.0,11.0,19.0,588
PRO589,esporte_lazer,52.0,682.0,2.0,1100.0,24.0,16.0,15.0,589
PRO590,ferramentas_jardim,57.0,365.0,6.0,850.0,24.0,13.0,18.0,590
PRO591,relogios_presentes,54.0,630.0,6.0,400.0,18.0,11.0,15.0,591
PRO592,audio,60.0,1046.0,1.0,675.0,22.0,9.0,16.0,592
PRO593,beleza_saude,56.0,483.0,2.0,175.0,19.0,12.0,13.0,593
PRO594,alimentos_bebidas,57.0,1322.0,1.0,1350.0,18.0,17.0,16.0,594
PRO595,informatica_acessorios,60.0,1503.0,5.0,588.0,20.0,17.0,15.0,595
PRO596,utilidades_domesticas,41.0,897.0,1.0,450.0,20.0,10.0,20.0,596
PRO597,automotivo,59.0,867.0,5.0,1500.0,68.0,9.0,33.0,597
PRO598,esporte_lazer,25.0,267.0,2.0,1550.0,35.0,30.0,40.0,598
PRO599,beleza_saude,46.0,1969.0,1.0,683.0,31.0,16.0,16.0,599
PRO600,moveis_decoracao,53.0,575.0,1.0,2500.0,35.0,9.0,25.0,600
PRO601,bebes,51.0,1243.0,2.0,500.0,30.0,6.0,23.0,601
PRO602,esporte_lazer,52.0,1113.0,2.0,300.0,20.0,34.0,44.0,602
PRO603,beleza_saude,44.0,820.0,1.0,350.0,16.0,16.0,15.0,603
PRO604,cool_stuff,51.0,425.0,1.0,250.0,16.0,12.0,11.0,604
PRO605,moveis_decoracao,47.0,348.0,1.0,2900.0,40.0,10.0,35.0,605
PRO606,informatica_acessorios,23.0,1036.0,2.0,200.0,16.0,2.0,11.0,606
PRO607,telefonia,45.0,742.0,3.0,383.0,16.0,12.0,13.0,607
PRO608,consoles_games,49.0,781.0,5.0,200.0,16.0,16.0,16.0,608
PRO609,informatica_acessorios,56.0,1173.0,1.0,1300.0,30.0,16.0,16.0,609
PRO610,bebidas,44.0,744.0,1.0,4300.0,16.0,15.0,11.0,610
PRO611,beleza_saude,53.0,2610.0,2.0,150.0,16.0,7.0,12.0,611
PRO612,moveis_decoracao,59.0,589.0,1.0,400.0,17.0,8.0,17.0,612
PRO613,cama_mesa_banho,58.0,262.0,1.0,1400.0,25.0,10.0,25.0,613
PRO614,automotivo,56.0,1108.0,6.0,450.0,20.0,15.0,15.0,614
PRO615,esporte_lazer,54.0,660.0,1.0,154.0,17.0,10.0,13.0,615
PRO616,utilidades_domesticas,55.0,132.0,1.0,470.0,21.0,23.0,21.0,616
PRO617,,,,,5500.0,33.0,22.0,33.0,617
PRO618,eletroportateis,58.0,613.0,1.0,650.0,16.0,10.0,16.0,618
PRO619,informatica_acessorios,34.0,1122.0,2.0,100.0,18.0,11.0,14.0,619
PRO620,cama_mesa_banho,55.0,739.0,1.0,1600.0,40.0,20.0,20.0,620
PRO621,moveis_decoracao,52.0,646.0,1.0,400.0,16.0,30.0,20.0,621
PRO622,cama_mesa_banho,60.0,298.0,1.0,2350.0,33.0,7.0,37.0,622
PRO623,utilidades_domesticas,52.0,1301.0,1.0,975.0,31.0,12.0,21.0,623
PRO624,moveis_decoracao,59.0,439.0,1.0,1800.0,30.0,6.0,20.0,624
PRO625,cama_mesa_banho,54.0,687.0,2.0,1150.0,32.0,5.0,30.0,625
PRO626,cama_mesa_banho,58.0,678.0,1.0,1250.0,19.0,17.0,22.0,626
PRO627,beleza_saude,60.0,950.0,2.0,1300.0,42.0,12.0,20.0,627
PRO628,,,,,1300.0,30.0,20.0,30.0,628
PRO629,,,,,1200.0,20.0,20.0,20.0,629
PRO630,moveis_decoracao,58.0,275.0,1.0,1800.0,45.0,14.0,35.0,630
PRO631,ferramentas_jardim,54.0,2155.0,1.0,509.0,17.0,13.0,13.0,631
PRO632,automotivo,58.0,177.0,1.0,100.0,16.0,15.0,16.0,632
PRO633,esporte_lazer,59.0,1104.0,1.0,8809.0,52.0,52.0,17.0,633
PRO634,construcao_ferramentas_construcao,58.0,138.0,6.0,14900.0,48.0,30.0,48.0,634
PRO635,moveis_decoracao,56.0,296.0,2.0,1050.0,100.0,7.0,15.0,635
PRO636,cama_mesa_banho,57.0,520.0,1.0,950.0,29.0,10.0,25.0,636
PRO637,cool_stuff,35.0,377.0,2.0,500.0,19.0,17.0,25.0,637
PRO638,telefonia,58.0,733.0,6.0,100.0,18.0,6.0,14.0,638
PRO639,cool_stuff,45.0,3033.0,5.0,12400.0,35.0,35.0,50.0,639
