seller_simple_id,zip_code_prefix,seller_city,seller_state,simple_id
SEL2757,86181,cambe,PR,2757
SEL2758,18090,sorocaba,SP,2758
SEL2759,35900,itabira,MG,2759
SEL2760,3504,sao paulo,SP,2760
SEL2761,3068,sao paulo,SP,2761
SEL2762,85960,marechal candido rondon,PR,2762
SEL2763,8246,sao paulo,SP,2763
SEL2764,14860,barrinha,SP,2764
SEL2765,81070,curitiba,PR,2765
SEL2766,8180,sao paulo,SP,2766
SEL2767,89022,blumenau,SC,2767
SEL2768,89031,blumenau,SC,2768
SEL2769,90250,porto alegre,RS,2769
SEL2770,74110,goiania,GO,2770
SEL2771,86800,apucarana,PR,2771
SEL2772,3813,sao paulo,SP,2772
SEL2773,89280,sao bento do sul,SC,2773
SEL2774,3320,sao paulo,SP,2774
SEL2775,12942,atibaia,SP,2775
SEL2776,71215,brasilia,DF,2776
SEL2777,87230,jussara,PR,2777
SEL2778,14090,ribeirao preto,SP,2778
SEL2779,87050,maringa,PR,2779
SEL2780,85815,cascavel,PR,2780
SEL2781,85960,marechal candido rondon,PA,2781
SEL2782,13471,americana,SP,2782
SEL2783,14405,franca,SP,2783
SEL2784,5004,sao paulo,SP,2784
SEL2785,6711,cotia,SP,2785
SEL2786,83321,pinhais,SP,2786
SEL2787,87015,maringa,PR,2787
SEL2788,86060,londrina,PR,2788
SEL2789,5856,sao paulo,SP,2789
SEL2790,84600,uniao da vitoria,PR,2790
SEL2791,7180,guarulhos,SP,2791
SEL2792,13030,campinas,SP,2792
SEL2793,13920,pedreira,SP,2793
SEL2794,13205,jundiai,SP,2794
SEL2795,9891,sao bernardo do campo,SP,2795
SEL2796,11010,santos,SP,2796
SEL2797,19830,echapora,SP,2797
SEL2798,38183,araxa,MG,2798
SEL2799,15505,votuporanga,SP,2799
SEL2800,11015,santos,SP,2800
SEL2801,89460,canoinhas,SC,2801
SEL2802,21040,rio de janeiro,RJ,2802
SEL2803,14110,ribeirao preto,SP,2803
SEL2804,95840,triunfo,RS,2804
SEL2805,18681,lencois paulista,SP,2805
SEL2806,29166,serra,ES,2806
SEL2807,96816,santa cruz do sul,RS,2807
SEL2808,4461,sao paulo,SP,2808
SEL2809,14940,ibitinga,SP,2809
SEL2810,2265,sao paulo,SP,2810
SEL2811,3431,sao paulo,SP,2811
SEL2812,6080,osasco,SP,2812
SEL2813,6286,osasco,SP,2813
SEL2814,80240,curitiba,PR,2814
SEL2815,82300,curitiba,PR,2815
SEL2816,5849,sao paulo,SP,2816
SEL2817,23092,rio de janeiro,RJ,2817
SEL2818,15802,catanduva,SP,2818
SEL2819,3702,sao paulo,SP,2819
SEL2820,8577,itaquaquecetuba,SP,2820
SEL2821,86690,colorado,PR,2821
SEL2822,88220,itapema,SC,2822
SEL2823,88352,brusque,SC,2823
SEL2824,4208,sao paulo,SP,2824
SEL2825,28950,armacao dos buzios,RJ,2825
SEL2826,89208,joinville,SC,2826
SEL2827,3319,sao paulo,SP,2827
SEL2828,5624,sao paulo,SP,2828
SEL2829,87045,maringa,PR,2829
SEL2830,59020,natal,RN,2830
SEL2831,6192,osasco,SP,2831
SEL2832,87043,maringa,PR,2832
SEL2833,2350,sao paulo,SP,2833
SEL2834,19029,presidente prudente,SP,2834
SEL2835,17209,jau,SP,2835
SEL2836,85880,itaipulandia,PR,2836
SEL2837,18030,sorocaba,SP,2837
SEL2838,37540,santa rita do sapucai,MG,2838
SEL2839,95012,caxias do sul,RS,2839
SEL2840,2040,sao paulo,SP,2840
SEL2841,80620,curitiba,PR,2841
SEL2842,70719,brasilia,DF,2842
SEL2843,20766,rio de janeiro,RJ,2843
SEL2844,3168,sao paulo,SP,2844
SEL2845,3476,sao paulo,SP,2845
SEL2846,12940,atibaia,SP,2846
SEL2847,93800,sapiranga,RS,2847
SEL2848,83020,sao jose dos pinhais,PR,2848
SEL2849,83833,fazenda rio grande,PR,2849
SEL2850,74333,goiania,GO,2850
SEL2851,13324,salto,SP,2851
SEL2852,3138,sao paulo,SP,2852
SEL2853,1201,sao paulo,SP,2853
SEL2854,30882,belo horizonte,MG,2854
SEL2855,5468,sao paulo,SP,2855
SEL2856,9961,diadema,SP,2856
SEL2857,1026,sao paulo,SP,2857
SEL2858,4243,sao paulo,SP,2858
SEL2859,92120,canoas,RS,2859
SEL2860,87702,paranavai,PR,2860
SEL2861,38400,uberlandia,MG,2861
SEL2862,4193,sao paulo,SP,2862
SEL2863,14055,ribeirao preto,SP,2863
SEL2864,6506,santana de parnaiba,SP,2864
SEL2865,71931,brasilia,DF,2865
SEL2866,31365,belo horizonte,MG,2866
SEL2867,18052,sorocaba,SP,2867
SEL2868,94810,alvorada,RS,2868
SEL2869,20091,rio de janeiro,RJ,2869
SEL2870,8596,itaquaquecetuba,SP,2870
SEL2871,4131,sao paulo,SP,2871
SEL2872,80410,curitiba,PR,2872
SEL2873,1212,sao paulo,SP,2873
SEL2874,18270,tatui,SP,2874
SEL2875,11900,registro,SP,2875
SEL2876,13474,americana,SP,2876
SEL2877,4733,sao paulo,SP,2877
SEL2878,3165,sao paulo,SP,2878
SEL2879,18950,ipaussu,SP,2879
SEL2880,3679,sao paulo,SP,2880
SEL2881,86010,londrina,PR,2881
SEL2882,1208,sao paulo,SP,2882
SEL2883,36325,tiradentes,MG,2883
SEL2884,75901,rio verde,GO,2884
SEL2885,71936,brasilia,DF,2885
SEL2886,25900,mage,RJ,2886
SEL2887,75124,anapolis,GO,2887
SEL2888,3565,sao paulo,SP,2888
SEL2889,4696,sao paulo,SP,2889
SEL2890,1309,sao paulo,SP,2890
SEL2891,6764,tabao da serra,SP,2891
SEL2892,3908,sao paulo,SP,2892
SEL2893,70856,brasilia,DF,2893
SEL2894,3641,sao paulo,SP,2894
SEL2895,31980,belo horizonte,MG,2895
SEL2896,1310,sao paulo,SP,2896
SEL2897,3445,sao paulo,SP,2897
SEL2898,13478,americana,SP,2898
SEL2899,5417,sao paulo,SP,2899
SEL2900,9951,diadema,SP,2900
SEL2901,84172,castro,PR,2901
SEL2902,90520,porto alegre,RS,2902
SEL2903,2281,sao paulo,SP,2903
SEL2904,3279,sao paulo,SP,2904
SEL2905,16306,penapolis,SP,2905
SEL2906,5104,sao paulo,SP,2906
SEL2907,87114,sarandi,PR,2907
SEL2908,6760,sao paulo,SP,2908
SEL2909,12327,jacarei,SP,2909
SEL2910,12230,sao jose dos campos,SP,2910
SEL2911,88308,itajai,SC,2911
SEL2912,8072,sao paulo,SP,2912
SEL2913,18590,bofete,SP,2913
SEL2914,9080,santo andre,SP,2914
SEL2915,2336,sao paulo,SP,2915
SEL2916,21825,rio de janeiro,RJ,2916
SEL2917,86026,londrina,PR,2917
SEL2918,14096,ribeirao preto,SP,2918
SEL2919,88380,picarras,SC,2919
SEL2920,8070,sao paulo,SP,2920
SEL2921,28035,rio de janeiro,RJ,2921
SEL2922,9171,santo andre,SP,2922
SEL2923,17510,marilia,SP,2923
SEL2924,20551,rio de janeiro,RJ,2924
SEL2925,15013,sao jose do rio preto,SP,2925
SEL2926,4607,sao paulo,SP,2926
SEL2927,7097,guarulhos,SP,2927
SEL2928,7791,cajamar,SP,2928
SEL2929,18111,votorantim,SP,2929
SEL2930,95180,farroupilha,RS,2930
SEL2931,6716,cotia,SP,2931
SEL2932,13901,amparo,SP,2932
SEL2933,37443,baependi,MG,2933
SEL2934,29056,vitoria,ES,2934
SEL2935,75650,morrinhos,GO,2935
SEL2936,6766,taboao da serra,SP,2936
SEL2937,8541,ferraz de vasconcelos,SP,2937
SEL2938,9010,santo andre,SP,2938
SEL2939,9780,sao bernardo do campo,SP,2939
SEL2940,5051,sao paulo,SP,2940
SEL2941,2522,sao paulo,SP,2941
SEL2942,5879,sao paulo,SP,2942
SEL2943,86702,arapongas,PR,2943
SEL2944,13320,salto,SP,2944
SEL2945,28615,nova friburgo,RJ,2945
SEL2946,18136,sao roque,SP,2946
SEL2947,4007,sao paulo - sp,SP,2947
SEL2948,74150,goiania,GO,2948
SEL2949,8215,sao paulo,SP,2949
SEL2950,15131,mirassol,SP,2950
SEL2951,88960,sombrio,SC,2951
SEL2952,80620,curitiba,PR,2952
SEL2953,29100,vila velha,ES,2953
SEL2954,8275,sao paulo,SP,2954
SEL2955,24900,marica,RJ,2955
SEL2956,22240,rio de janeiro,RJ,2956
SEL2957,24310,niteroi,RJ,2957
SEL2958,14402,franca,SP,2958
SEL2959,19063,presidente prudente,SP,2959
SEL2960,1026,sao paulo,SP,2960
SEL2961,36407,conselheiro lafaiete,MG,2961
SEL2962,85812,cascavel,PR,2962
SEL2963,87015,maringa,PR,2963
SEL2964,86010,londrina,PR,2964
SEL2965,85816,cascavel,PR,2965
SEL2966,76330,jaragua,GO,2966
SEL2967,13250,itatiba,SP,2967
SEL2968,4795,sao paulo,SP,2968
SEL2969,81530,curitiba,PR,2969
SEL2970,2337,sao paulo,SP,2970
SEL2971,16200,birigui,SP,2971
SEL2972,81630,curitiba,PR,2972
SEL2973,89228,joinville,SC,2973
SEL2974,1026,sao paulo,SP,2974
SEL2975,13905,amparo,SP,2975
SEL2976,13211,jundiai,SP,2976
SEL2977,14940,ibitinga,SP,2977
SEL2978,9560,sao caetano do sul,SP,2978
SEL2979,30840,belo horizonte,MG,2979
SEL2980,2320,sao paulo,SP,2980
SEL2981,35044,governador valadares,MG,2981
SEL2982,15170,tanabi,SP,2982
SEL2983,33936,ribeirao das neves,MG,2983
SEL2984,5522,sao paulo,SP,2984
SEL2985,9321,maua,SP,2985
SEL2986,13845,mogi guacu,SP,2986
SEL2987,71551,brasilia,DF,2987
SEL2988,2969,sao paulo,SP,2988
SEL2989,22793,"rio de janeiro, rio de janeiro, brasil",RJ,2989
SEL2990,31842,belo horizonte,MG,2990
SEL2991,4705,sao paulo,SP,2991
SEL2992,31910,belo horizonte,MG,2992
SEL2993,20710,rio de janeiro,RJ,2993
SEL2994,89041,blumenau,SC,2994
SEL2995,37550,pouso alegre,MG,2995
SEL2996,8820,mogi das cruzes,SP,2996
SEL2997,14940,ibitinga,SP,2997
SEL2998,9895,sao bernardo do campo,SP,2998
SEL2999,3211,sao paulo,SP,2999
SEL3000,4360,sao paulo,SP,3000
SEL3001,3064,sao paulo,SP,3001
SEL3002,17512,marilia,SP,3002
SEL3003,6453,barueri,SP,3003
SEL3004,88316,itajai,SC,3004
SEL3005,13920,pedreira,SP,3005
SEL3006,35180,timoteo,MG,3006
SEL3007,8810,mogi das cruzes,SP,3007
SEL3008,3937,sao paulo,SP,3008
SEL3009,3340,sao paulo,SP,3009
SEL3010,3437,sao paulo,SP,3010
SEL3011,29480,muqui,ES,3011
SEL3012,89255,jaragua do sul,SC,3012
SEL3013,36010,juiz de fora,MG,3013
SEL3014,3679,sao paulo,SP,3014
SEL3015,14610,ipua,SP,3015
SEL3016,12306,jacarei / sao paulo,SP,3016
SEL3017,63540,varzea alegre,CE,3017
SEL3018,8615,suzano,SP,3018
SEL3019,12512,guaratingueta,SP,3019
SEL3020,4281,sao paulo,SP,3020
SEL3021,13710,tambau,SP,3021
SEL3022,13601,araras,SP,3022
SEL3023,13720,sao jose do rio pardo,SP,3023
SEL3024,38022,uberaba,MG,3024
SEL3025,20521,rio de janeiro,RJ,3025
SEL3026,84500,irati,PR,3026
SEL3027,14085,riberao preto,SP,3027
SEL3028,86600,rolandia,PR,3028
SEL3029,37708,pocos de caldas,MG,3029
SEL3030,52011,recife,PE,3030
SEL3031,88063,florianopolis,SC,3031
SEL3032,13253,itatiba,SP,3032
SEL3033,90630,porto alegre,RS,3033
SEL3034,4041,sao paulo,SP,3034
SEL3035,89136,rodeio,SC,3035
SEL3036,19020,presidente prudente,SP,3036
SEL3037,31160,belo horizonte,SP,3037
SEL3038,26510,nilopolis,RJ,3038
SEL3039,20020,rio de janeiro,RJ,3039
SEL3040,39400,montes claros,MG,3040
SEL3041,93032,sao leopoldo,RS,3041
SEL3042,12327,jacarei,SP,3042
SEL3043,9981,diadema,SP,3043
SEL3044,89812,chapeco,SC,3044
SEL3045,13600,sao paulo,SP,3045
SEL3046,71065,brasilia,DF,3046
SEL3047,41342,salvador,BA,3047
SEL3048,22793,rio de janeiro,RJ,3048
SEL3049,87045,maringa,PR,3049
SEL3050,3121,sao paulo,SP,3050
SEL3051,73813,formosa,GO,3051
SEL3052,25561,sao joao de meriti,RJ,3052
SEL3053,74930,aparecida de goiania,GO,3053
SEL3054,3029,sao paulo,SP,3054
SEL3055,3572,sao paulo,SP,3055
SEL3056,37590,jacutinga,MG,3056
SEL3057,89036,blumenau,SC,3057
SEL3058,24020,niteroi,RJ,3058
SEL3059,4771,sao paulo,SP,3059
SEL3060,14025,ribeirao preto,SP,3060
SEL3061,38405,uberlandia,MG,3061
SEL3062,2122,sao paulo,SP,3062
SEL3063,13273,valinhos,SP,3063
SEL3064,31310,belo horizonte,MG,3064
SEL3065,86360,bandeirantes,PR,3065
SEL3066,82900,curitiba,PR,3066
SEL3067,5734,sao paulo,SP,3067
SEL3068,20770,rio de janeiro,RJ,3068
SEL3069,15054,sao jose do rio preto,SP,3069
SEL3070,14940,ibitinga,SP,3070
SEL3071,2968,sao paulo,SP,3071
SEL3072,89082,indaial,SC,3072
SEL3073,86020,londrina,PR,3073
SEL3074,82200,curitiba,PR,3074
SEL3075,74835,goiania,GO,3075
SEL3076,13186,hortolandia,SP,3076
SEL3077,9550,sao caetano do sul,SP,3077
SEL3078,55602,vitoria de santo antao,PE,3078
SEL3079,13212,jundiai,SP,3079
SEL3080,31565,belo horizonte,MG,3080
SEL3081,14808,araraquara,SP,3081
SEL3082,85950,palotina,PR,3082
SEL3083,25755,petropolis,RJ,3083
SEL3084,6852,itapecerica da serra,SP,3084
SEL3085,36401,conselheiro lafaiete,MG,3085
SEL3086,13613,leme,SP,3086
SEL3087,35530,claudio,MG,3087
SEL3088,1238,sao paulo,SP,3088
SEL3089,5713,sao paulo,SP,3089
SEL3090,5314,sao paulo,SP,3090
SEL3091,87111,sarandi,PR,3091
SEL3092,88137,palhoca,SC,3092
SEL3093,4650,sao paulo,SP,3093
SEL3094,96080,pelotas,RS,3094
SEL3095,12051,taubate,SP,3095
